#Idx,EeV,g,rIn,v,J,ECB,Group
341,-4.035617e+00,6.350000e+01,2.120440e+00,2,63,4.154930e+00,8
342,-4.034414e+00,5.450000e+01,2.083512e+00,3,54,4.110869e+00,3
343,-4.033991e+00,7.150000e+01,2.166888e+00,1,71,4.198541e+00,7
344,-4.028617e+00,2.950000e+01,2.024512e+00,5,29,4.040028e+00,4
345,-4.021337e+00,4.450000e+01,2.052558e+00,4,44,4.060095e+00,4
346,-4.018587e+00,3.050000e+01,2.024904e+00,5,30,4.031133e+00,4
347,-4.015871e+00,5.550000e+01,2.084262e+00,3,55,4.096673e+00,3
348,-4.013948e+00,6.450000e+01,2.121336e+00,2,64,4.138545e+00,8
349,-4.010743e+00,7.950000e+01,2.237142e+00,0,79,4.227425e+00,6
350,-4.009512e+00,7.250000e+01,2.167929e+00,1,72,4.180197e+00,7
351,-4.008226e+00,3.150000e+01,2.025310e+00,5,31,4.021978e+00,4
352,-4.006235e+00,4.550000e+01,2.053158e+00,4,45,4.048273e+00,4
353,-3.997537e+00,3.250000e+01,2.025729e+00,5,32,4.012565e+00,4
354,-3.997005e+00,5.650000e+01,2.085027e+00,3,56,4.082257e+00,3
355,-3.996067e+00,5.000000e-01,2.000743e+00,6,0,3.996067e+00,4
356,-3.995734e+00,1.500000e+00,2.000756e+00,6,1,3.995736e+00,4
357,-3.995069e+00,2.500000e+00,2.000782e+00,6,2,3.995077e+00,4
358,-3.994071e+00,3.500000e+00,2.000821e+00,6,3,3.994094e+00,4
359,-3.992741e+00,4.500000e+00,2.000872e+00,6,4,3.992790e+00,4
360,-3.991960e+00,6.550000e+01,2.122247e+00,2,65,4.121947e+00,8
361,-3.991078e+00,5.500000e+00,2.000936e+00,6,5,3.991167e+00,4
362,-3.990808e+00,4.650000e+01,2.053773e+00,4,46,4.036242e+00,4
363,-3.989083e+00,6.500000e+00,2.001014e+00,6,6,3.989228e+00,4
364,-3.986756e+00,7.500000e+00,2.001104e+00,6,7,3.986976e+00,4
365,-3.986518e+00,3.350000e+01,2.026162e+00,5,33,4.002899e+00,4
366,-3.984718e+00,7.350000e+01,2.168986e+00,1,73,4.161647e+00,7
367,-3.984097e+00,8.500000e+00,2.001207e+00,6,8,3.984414e+00,4
368,-3.983453e+00,8.050000e+01,2.238357e+00,0,80,4.207146e+00,6
369,-3.981105e+00,9.500000e+00,2.001323e+00,6,9,3.981544e+00,4
370,-3.977818e+00,5.750000e+01,2.085807e+00,3,57,4.067624e+00,8
371,-3.977782e+00,1.050000e+01,2.001452e+00,6,10,3.978369e+00,4
372,-3.975171e+00,3.450000e+01,2.026608e+00,5,34,3.992981e+00,4
373,-3.975057e+00,4.750000e+01,2.054402e+00,4,47,4.023996e+00,4
374,-3.974126e+00,1.150000e+01,2.001593e+00,6,11,3.974890e+00,4
375,-3.970139e+00,1.250000e+01,2.001748e+00,6,12,3.971112e+00,4
376,-3.969655e+00,6.650000e+01,2.123173e+00,2,66,4.105136e+00,8
377,-3.965821e+00,1.350000e+01,2.001916e+00,6,13,3.967035e+00,4
378,-3.963497e+00,3.550000e+01,2.027067e+00,5,35,3.982814e+00,4
379,-3.961171e+00,1.450000e+01,2.002096e+00,6,14,3.962663e+00,4
380,-3.959611e+00,7.450000e+01,2.170060e+00,1,74,4.142891e+00,7
381,-3.958981e+00,4.850000e+01,2.055045e+00,4,48,4.011535e+00,4
382,-3.958310e+00,5.850000e+01,2.086601e+00,3,58,4.052774e+00,8
383,-3.956191e+00,1.550000e+01,2.002290e+00,6,15,3.957999e+00,4
384,-3.955853e+00,8.150000e+01,2.239590e+00,0,81,4.186669e+00,6
385,-3.951495e+00,3.650000e+01,2.027540e+00,5,36,3.972404e+00,4
386,-3.950879e+00,1.650000e+01,2.002496e+00,6,16,3.953043e+00,4
387,-3.947034e+00,6.750000e+01,2.124115e+00,2,67,4.088115e+00,8
388,-3.945237e+00,1.750000e+01,2.002715e+00,6,17,3.947799e+00,4
389,-3.942581e+00,4.950000e+01,2.055701e+00,4,49,3.998857e+00,4
390,-3.939264e+00,1.850000e+01,2.002948e+00,6,18,3.942270e+00,4
391,-3.939165e+00,3.750000e+01,2.028026e+00,5,37,3.961754e+00,4
392,-3.938483e+00,5.950000e+01,2.087409e+00,3,59,4.037708e+00,8
393,-3.934190e+00,7.550000e+01,2.171149e+00,1,75,4.123932e+00,7
394,-3.932962e+00,1.950000e+01,2.003193e+00,6,19,3.936457e+00,4
395,-3.927944e+00,8.250000e+01,2.240840e+00,0,82,4.165994e+00,6
396,-3.926510e+00,3.850000e+01,2.028526e+00,5,38,3.950870e+00,4
397,-3.926329e+00,2.050000e+01,2.003452e+00,6,20,3.930363e+00,4
398,-3.925859e+00,5.050000e+01,2.056372e+00,4,50,3.985962e+00,4
399,-3.924096e+00,6.850000e+01,2.125072e+00,2,68,4.070885e+00,8
400,-3.919367e+00,2.150000e+01,2.003723e+00,6,21,3.923991e+00,4
401,-3.918336e+00,6.050000e+01,2.088233e+00,3,60,4.022427e+00,8
402,-3.913529e+00,3.950000e+01,2.029039e+00,5,39,3.939759e+00,4
403,-3.912076e+00,2.250000e+01,2.004007e+00,6,22,3.917343e+00,4
404,-3.908814e+00,5.150000e+01,2.057057e+00,4,51,3.972850e+00,4
405,-3.908459e+00,7.650000e+01,2.172255e+00,1,76,4.104770e+00,7
406,-3.904455e+00,2.350000e+01,2.004305e+00,6,23,3.910420e+00,4
407,-3.900844e+00,6.950000e+01,2.126045e+00,2,69,4.053446e+00,8
408,-3.900222e+00,4.050000e+01,2.029566e+00,5,40,3.928431e+00,4
409,-3.899727e+00,8.350000e+01,2.242107e+00,0,83,4.145124e+00,6
410,-3.897872e+00,6.150000e+01,2.089071e+00,3,61,4.006933e+00,8
411,-3.896507e+00,2.450000e+01,2.004615e+00,6,24,3.903226e+00,4
412,-3.891449e+00,5.250000e+01,2.057756e+00,4,52,3.959520e+00,4
413,-3.888230e+00,2.550000e+01,2.004939e+00,6,25,3.895762e+00,4
414,-3.886591e+00,4.150000e+01,2.030107e+00,5,41,3.916901e+00,4
415,-3.882417e+00,7.750000e+01,2.173377e+00,1,77,4.085408e+00,7
416,-3.879625e+00,2.650000e+01,2.005276e+00,6,26,3.888031e+00,4
417,-3.877279e+00,7.050000e+01,2.127033e+00,2,70,4.035801e+00,8
418,-3.877090e+00,6.250000e+01,2.089923e+00,3,62,3.991225e+00,8
419,-3.873763e+00,5.350000e+01,2.058469e+00,4,53,3.945974e+00,4
420,-3.872636e+00,4.250000e+01,2.030661e+00,5,42,3.905203e+00,4
421,-3.871204e+00,8.450000e+01,2.243393e+00,0,84,4.124060e+00,6
422,-3.870692e+00,2.750000e+01,2.005626e+00,6,27,3.880036e+00,4
423,-3.861432e+00,2.850000e+01,2.005989e+00,6,28,3.871777e+00,4
424,-3.858357e+00,4.350000e+01,2.031229e+00,5,43,3.893959e+00,4
425,-3.856066e+00,7.850000e+01,2.174516e+00,1,78,4.065847e+00,7
426,-3.855992e+00,6.350000e+01,2.090791e+00,3,63,3.975306e+00,8
427,-3.855757e+00,5.450000e+01,2.059196e+00,4,54,3.932212e+00,4
428,-3.853401e+00,7.150000e+01,2.128037e+00,2,71,4.017951e+00,8
429,-3.851846e+00,2.950000e+01,2.006365e+00,6,29,3.863257e+00,4
430,-3.843756e+00,4.450000e+01,2.031810e+00,5,44,3.882514e+00,4
431,-3.842375e+00,8.550000e+01,2.244696e+00,0,85,4.102804e+00,6
432,-3.841933e+00,3.050000e+01,2.006754e+00,6,30,3.854480e+00,4
433,-3.837432e+00,5.550000e+01,2.059938e+00,4,55,3.918234e+00,4
434,-3.834579e+00,6.450000e+01,2.091674e+00,3,64,3.959176e+00,8
435,-3.831695e+00,3.150000e+01,2.007157e+00,6,31,3.845446e+00,4
436,-3.829406e+00,7.950000e+01,2.175671e+00,1,79,4.046088e+00,7
437,-3.829211e+00,7.250000e+01,2.129056e+00,2,72,3.999896e+00,8
438,-3.828832e+00,4.550000e+01,2.032405e+00,5,45,3.870870e+00,4
439,-3.821131e+00,3.250000e+01,2.007573e+00,6,32,3.836160e+00,4
440,-3.820550e+00,5.000000e-01,1.984581e+00,7,0,3.820550e+00,5
441,-3.820221e+00,1.500000e+00,1.984593e+00,7,1,3.820223e+00,5
442,-3.819564e+00,2.500000e+00,1.984619e+00,7,2,3.819572e+00,5
443,-3.818788e+00,5.650000e+01,2.060694e+00,4,56,3.904041e+00,8
444,-3.818578e+00,3.500000e+00,1.984657e+00,7,3,3.818600e+00,5
445,-3.817263e+00,4.500000e+00,1.984708e+00,7,4,3.817312e+00,5
446,-3.815620e+00,5.500000e+00,1.984772e+00,7,5,3.815708e+00,5
447,-3.813648e+00,6.500000e+00,1.984849e+00,7,6,3.813793e+00,5
448,-3.813587e+00,4.650000e+01,2.033014e+00,5,46,3.859020e+00,4
449,-3.813243e+00,8.650000e+01,2.246017e+00,0,86,4.081357e+00,6
450,-3.812851e+00,6.550000e+01,2.092571e+00,3,65,3.942838e+00,8
451,-3.811348e+00,7.500000e+00,1.984939e+00,7,7,3.811569e+00,5
452,-3.810242e+00,3.350000e+01,2.008002e+00,6,33,3.826622e+00,4
453,-3.808720e+00,8.500000e+00,1.985041e+00,7,8,3.809038e+00,5
454,-3.805764e+00,9.500000e+00,1.985156e+00,7,9,3.806203e+00,5
455,-3.804711e+00,7.350000e+01,2.130091e+00,2,73,3.981639e+00,8
456,-3.802479e+00,1.050000e+01,1.985284e+00,7,10,3.803066e+00,5
457,-3.802440e+00,8.050000e+01,2.176843e+00,1,80,4.026133e+00,7
458,-3.799828e+00,5.750000e+01,2.061464e+00,4,57,3.889634e+00,8
459,-3.799029e+00,3.450000e+01,2.008445e+00,6,34,3.816838e+00,4
460,-3.798867e+00,1.150000e+01,1.985425e+00,7,11,3.799631e+00,5
461,-3.798020e+00,4.750000e+01,2.033637e+00,5,47,3.846960e+00,4
462,-3.794927e+00,1.250000e+01,1.985578e+00,7,12,3.795899e+00,5
463,-3.790810e+00,6.650000e+01,2.093484e+00,3,66,3.926291e+00,8
464,-3.790659e+00,1.350000e+01,1.985745e+00,7,13,3.791873e+00,5
465,-3.787491e+00,3.550000e+01,2.008900e+00,6,35,3.806809e+00,4
466,-3.786064e+00,1.450000e+01,1.985924e+00,7,14,3.787556e+00,5
467,-3.783807e+00,8.750000e+01,2.247356e+00,0,87,4.059722e+00,6
468,-3.782134e+00,4.850000e+01,2.034273e+00,5,48,3.834689e+00,4
469,-3.781142e+00,1.550000e+01,1.986116e+00,7,15,3.782950e+00,5
470,-3.780550e+00,5.850000e+01,2.062249e+00,4,58,3.875015e+00,8
471,-3.779901e+00,7.450000e+01,2.131142e+00,2,74,3.963181e+00,8
472,-3.775893e+00,1.650000e+01,1.986321e+00,7,16,3.778057e+00,5
473,-3.775631e+00,3.650000e+01,2.009369e+00,6,36,3.796540e+00,4
474,-3.775167e+00,8.150000e+01,2.178032e+00,1,81,4.005983e+00,7
475,-3.770317e+00,1.750000e+01,1.986539e+00,7,17,3.772880e+00,5
476,-3.768456e+00,6.750000e+01,2.094411e+00,3,67,3.909538e+00,8
477,-3.765928e+00,4.950000e+01,2.034924e+00,5,49,3.822204e+00,4
478,-3.764415e+00,1.850000e+01,1.986770e+00,7,18,3.767421e+00,5
479,-3.763447e+00,3.750000e+01,2.009852e+00,6,37,3.786036e+00,4
480,-3.760957e+00,5.950000e+01,2.063048e+00,4,59,3.860183e+00,8
481,-3.758187e+00,1.950000e+01,1.987014e+00,7,19,3.761682e+00,5
482,-3.754782e+00,7.550000e+01,2.132209e+00,2,75,3.944524e+00,8
483,-3.754070e+00,8.850000e+01,2.248713e+00,0,88,4.037899e+00,6
484,-3.751632e+00,2.050000e+01,1.987271e+00,7,20,3.755666e+00,5
485,-3.750941e+00,3.850000e+01,2.010348e+00,6,38,3.775301e+00,4
486,-3.749403e+00,5.050000e+01,2.035588e+00,5,50,3.809507e+00,4
487,-3.747590e+00,8.250000e+01,2.179237e+00,1,82,3.985641e+00,7
488,-3.745791e+00,6.850000e+01,2.095354e+00,3,68,3.892580e+00,8
489,-3.744752e+00,2.150000e+01,1.987540e+00,7,21,3.749376e+00,5
490,-3.741049e+00,6.050000e+01,2.063862e+00,4,60,3.845141e+00,8
491,-3.738113e+00,3.950000e+01,2.010857e+00,6,39,3.764343e+00,4
492,-3.737547e+00,2.250000e+01,1.987823e+00,7,22,3.742814e+00,5
493,-3.732560e+00,5.150000e+01,2.036267e+00,5,51,3.796596e+00,4
494,-3.730016e+00,2.350000e+01,1.988118e+00,7,23,3.735981e+00,5
495,-3.729357e+00,7.650000e+01,2.133291e+00,2,76,3.925668e+00,8
496,-3.724963e+00,4.050000e+01,2.011380e+00,6,40,3.753172e+00,4
497,-3.724033e+00,8.950000e+01,2.250088e+00,0,89,4.015891e+00,6
498,-3.722815e+00,6.950000e+01,2.096312e+00,3,69,3.875417e+00,8
499,-3.722161e+00,2.450000e+01,1.988427e+00,7,24,3.728880e+00,5
500,-3.720827e+00,6.150000e+01,2.064690e+00,4,61,3.829888e+00,8
501,-3.719710e+00,8.350000e+01,2.180459e+00,1,83,3.965107e+00,7
502,-3.715400e+00,5.250000e+01,2.036959e+00,5,52,3.783472e+00,4
503,-3.713982e+00,2.550000e+01,1.988748e+00,7,25,3.721515e+00,5
504,-3.711493e+00,4.150000e+01,2.011916e+00,6,41,3.741803e+00,4
505,-3.705478e+00,2.650000e+01,1.989083e+00,7,26,3.713885e+00,5
506,-3.703625e+00,7.750000e+01,2.134390e+00,2,77,3.906616e+00,8
507,-3.700292e+00,6.250000e+01,2.065533e+00,4,62,3.814427e+00,8
508,-3.699530e+00,7.050000e+01,2.097285e+00,3,70,3.858052e+00,8
509,-3.697924e+00,5.350000e+01,2.037665e+00,5,53,3.770135e+00,4
510,-3.697703e+00,4.250000e+01,2.012465e+00,6,42,3.730270e+00,4
511,-3.696651e+00,2.750000e+01,1.989430e+00,7,27,3.705995e+00,5
512,-3.693696e+00,9.050000e+01,2.251482e+00,0,90,3.993699e+00,6
513,-3.691527e+00,8.450000e+01,2.181699e+00,1,84,3.944383e+00,7
514,-3.687501e+00,2.850000e+01,1.989791e+00,7,28,3.697845e+00,5
515,-3.683593e+00,4.350000e+01,2.013029e+00,6,43,3.719195e+00,4
516,-3.680131e+00,5.450000e+01,2.038386e+00,5,54,3.756586e+00,4
517,-3.679445e+00,6.350000e+01,2.066390e+00,4,63,3.798759e+00,8
518,-3.678028e+00,2.950000e+01,1.990164e+00,7,29,3.689439e+00,5
519,-3.677588e+00,7.850000e+01,2.135505e+00,2,78,3.887369e+00,8
520,-3.675936e+00,7.150000e+01,2.098274e+00,3,71,3.840486e+00,8
521,-3.669164e+00,4.450000e+01,2.013606e+00,6,44,3.707923e+00,4
522,-3.668232e+00,3.050000e+01,1.990551e+00,7,30,3.680779e+00,5
523,-3.663062e+00,9.150000e+01,2.252894e+00,0,91,3.971325e+00,6
524,-3.663043e+00,8.550000e+01,2.182955e+00,1,85,3.923472e+00,7
525,-3.662023e+00,5.550000e+01,2.039120e+00,5,55,3.742825e+00,4
526,-3.658286e+00,6.450000e+01,2.067263e+00,4,64,3.782884e+00,8
527,-3.658115e+00,3.150000e+01,1.990951e+00,7,31,3.671866e+00,5
528,-3.654417e+00,4.550000e+01,2.014196e+00,6,45,3.696456e+00,4
529,-3.652034e+00,7.250000e+01,2.099278e+00,3,72,3.822720e+00,8
530,-3.651246e+00,7.950000e+01,2.136636e+00,2,79,3.867928e+00,8
531,-3.647950e+00,5.000000e-01,1.969965e+00,8,0,3.647950e+00,5
532,-3.647676e+00,3.250000e+01,1.991364e+00,7,32,3.662705e+00,5
533,-3.647625e+00,1.500000e+00,1.969978e+00,8,1,3.647626e+00,5
534,-3.646975e+00,2.500000e+00,1.970004e+00,8,2,3.646983e+00,5
535,-3.646001e+00,3.500000e+00,1.970042e+00,8,3,3.646024e+00,5
536,-3.644702e+00,4.500000e+00,1.970093e+00,8,4,3.644751e+00,5
537,-3.643601e+00,5.650000e+01,2.039869e+00,5,56,3.728854e+00,9
538,-3.643078e+00,5.500000e+00,1.970156e+00,8,5,3.643167e+00,5
539,-3.641130e+00,6.500000e+00,1.970232e+00,8,6,3.641275e+00,5
540,-3.639353e+00,4.650000e+01,2.014800e+00,6,46,3.684786e+00,4
541,-3.638857e+00,7.500000e+00,1.970321e+00,8,7,3.639078e+00,5
542,-3.636916e+00,3.350000e+01,1.991790e+00,7,33,3.653296e+00,5
543,-3.636817e+00,6.550000e+01,2.068150e+00,4,65,3.766804e+00,8
544,-3.636260e+00,8.500000e+00,1.970423e+00,8,8,3.636578e+00,5
545,-3.634259e+00,8.650000e+01,2.184229e+00,1,86,3.902374e+00,7
546,-3.633339e+00,9.500000e+00,1.970538e+00,8,9,3.633777e+00,5
547,-3.632132e+00,9.250000e+01,2.254324e+00,0,92,3.948771e+00,6
548,-3.630093e+00,1.050000e+01,1.970665e+00,8,10,3.630680e+00,5
549,-3.627826e+00,7.350000e+01,2.100297e+00,3,73,3.804755e+00,8
550,-3.626523e+00,1.150000e+01,1.970805e+00,8,11,3.627287e+00,5
551,-3.625836e+00,3.450000e+01,1.992230e+00,7,34,3.643645e+00,5
552,-3.624866e+00,5.750000e+01,2.040632e+00,5,57,3.714673e+00,9
553,-3.624602e+00,8.050000e+01,2.137783e+00,2,80,3.848296e+00,8
554,-3.623971e+00,4.750000e+01,2.015418e+00,6,47,3.672911e+00,4
555,-3.622630e+00,1.250000e+01,1.970958e+00,8,12,3.623602e+00,5
556,-3.618413e+00,1.350000e+01,1.971123e+00,8,13,3.619627e+00,5
557,-3.615039e+00,6.650000e+01,2.069052e+00,4,66,3.750520e+00,8
558,-3.614435e+00,3.550000e+01,1.992683e+00,7,35,3.633753e+00,5
559,-3.613872e+00,1.450000e+01,1.971301e+00,8,14,3.615364e+00,5
560,-3.609008e+00,1.550000e+01,1.971492e+00,8,15,3.610816e+00,5
561,-3.608274e+00,4.850000e+01,2.016050e+00,6,48,3.660828e+00,4
562,-3.605818e+00,5.850000e+01,2.041409e+00,5,58,3.700282e+00,9
563,-3.605177e+00,8.750000e+01,2.185520e+00,1,87,3.881092e+00,7
564,-3.603822e+00,1.650000e+01,1.971696e+00,8,16,3.605985e+00,5
565,-3.603313e+00,7.450000e+01,2.101333e+00,3,74,3.786593e+00,8
566,-3.602715e+00,3.650000e+01,1.993148e+00,7,36,3.623624e+00,5
567,-3.600906e+00,9.350000e+01,2.255773e+00,0,93,3.926038e+00,6
568,-3.598312e+00,1.750000e+01,1.971913e+00,8,17,3.600874e+00,5
569,-3.597657e+00,8.150000e+01,2.138947e+00,2,81,3.828473e+00,8
570,-3.592952e+00,6.750000e+01,2.069968e+00,4,67,3.734033e+00,8
571,-3.592480e+00,1.850000e+01,1.972142e+00,8,18,3.595485e+00,5
572,-3.592260e+00,4.950000e+01,2.016695e+00,6,49,3.648537e+00,4
573,-3.590676e+00,3.750000e+01,1.993628e+00,7,37,3.613264e+00,5
574,-3.586458e+00,5.950000e+01,2.042201e+00,5,59,3.685684e+00,9
575,-3.586325e+00,1.950000e+01,1.972385e+00,8,19,3.589820e+00,5
576,-3.579848e+00,2.050000e+01,1.972640e+00,8,20,3.583883e+00,5
577,-3.578495e+00,7.550000e+01,2.102383e+00,3,75,3.768237e+00,8
578,-3.578318e+00,3.850000e+01,1.994120e+00,7,38,3.602678e+00,5
579,-3.575932e+00,5.050000e+01,2.017354e+00,6,50,3.636036e+00,4
580,-3.575797e+00,8.850000e+01,2.186828e+00,1,88,3.859626e+00,7
581,-3.573050e+00,2.150000e+01,1.972908e+00,8,21,3.577674e+00,5
582,-3.570557e+00,6.850000e+01,2.070900e+00,4,68,3.717346e+00,8
583,-3.570410e+00,8.250000e+01,2.140127e+00,2,82,3.808461e+00,8
584,-3.569387e+00,9.450000e+01,2.257241e+00,0,94,3.903130e+00,6
585,-3.566788e+00,6.050000e+01,2.043007e+00,5,60,3.670879e+00,9
586,-3.565930e+00,2.250000e+01,1.973189e+00,8,22,3.571197e+00,5
587,-3.565642e+00,3.950000e+01,1.994626e+00,7,39,3.591873e+00,5
588,-3.559290e+00,5.150000e+01,2.018027e+00,6,51,3.623325e+00,4
589,-3.558489e+00,2.350000e+01,1.973482e+00,8,23,3.564454e+00,5
590,-3.553374e+00,7.650000e+01,2.103449e+00,3,76,3.749685e+00,8
591,-3.552649e+00,4.050000e+01,1.995145e+00,7,40,3.580858e+00,5
592,-3.550727e+00,2.450000e+01,1.973789e+00,8,24,3.557446e+00,5
593,-3.547856e+00,6.950000e+01,2.071847e+00,4,69,3.700458e+00,8
594,-3.546807e+00,6.150000e+01,2.043827e+00,5,61,3.655868e+00,9
595,-3.546121e+00,8.950000e+01,2.188153e+00,1,89,3.837979e+00,7
596,-3.542865e+00,8.350000e+01,2.141323e+00,2,83,3.788262e+00,8
597,-3.542645e+00,2.550000e+01,1.974109e+00,8,25,3.550178e+00,5
598,-3.542334e+00,5.250000e+01,2.018714e+00,6,52,3.610405e+00,4
599,-3.539339e+00,4.150000e+01,1.995678e+00,7,41,3.569649e+00,5
600,-3.537575e+00,9.550000e+01,2.258728e+00,0,95,3.880046e+00,6
601,-3.534242e+00,2.650000e+01,1.974441e+00,8,26,3.542649e+00,5
602,-3.527950e+00,7.750000e+01,2.104531e+00,3,77,3.730942e+00,8
603,-3.526517e+00,6.250000e+01,2.044662e+00,5,62,3.640652e+00,9
604,-3.525713e+00,4.250000e+01,1.996224e+00,7,42,3.558280e+00,5
605,-3.525520e+00,2.750000e+01,1.974787e+00,8,27,3.534864e+00,5
606,-3.525066e+00,5.350000e+01,2.019415e+00,6,53,3.597277e+00,4
607,-3.524849e+00,7.050000e+01,2.072809e+00,4,70,3.683371e+00,8
608,-3.516479e+00,2.850000e+01,1.975145e+00,8,28,3.526823e+00,5
609,-3.516151e+00,9.050000e+01,2.189497e+00,1,90,3.816153e+00,7
610,-3.515021e+00,8.450000e+01,2.142536e+00,2,84,3.767877e+00,8
611,-3.511772e+00,4.350000e+01,1.996783e+00,7,43,3.547374e+00,5
612,-3.507485e+00,5.450000e+01,2.020129e+00,6,54,3.583940e+00,4
613,-3.507119e+00,2.950000e+01,1.975517e+00,8,29,3.518530e+00,5
614,-3.505919e+00,6.350000e+01,2.045512e+00,5,63,3.625233e+00,9
615,-3.505472e+00,9.650000e+01,2.260234e+00,0,96,3.856789e+00,6
616,-3.502226e+00,7.850000e+01,2.105630e+00,3,78,3.712008e+00,8
617,-3.501538e+00,7.150000e+01,2.073786e+00,4,71,3.666088e+00,8
618,-3.497515e+00,4.450000e+01,1.997356e+00,7,44,3.536273e+00,5
619,-3.497440e+00,3.050000e+01,1.975901e+00,8,30,3.509986e+00,5
620,-3.489594e+00,5.550000e+01,2.020858e+00,6,55,3.570396e+00,4
621,-3.487443e+00,3.150000e+01,1.976299e+00,8,31,3.501194e+00,5
622,-3.486880e+00,8.550000e+01,2.143766e+00,2,85,3.747309e+00,8
623,-3.485886e+00,9.150000e+01,2.190858e+00,1,91,3.794149e+00,7
624,-3.485014e+00,6.450000e+01,2.046376e+00,5,64,3.609611e+00,9
625,-3.482944e+00,4.550000e+01,1.997943e+00,7,45,3.524982e+00,5
626,-3.478227e+00,5.000000e-01,1.956621e+00,9,0,3.478227e+00,5
627,-3.477923e+00,7.250000e+01,2.074778e+00,4,72,3.648608e+00,8
628,-3.477906e+00,1.500000e+00,1.956633e+00,9,1,3.477908e+00,5
629,-3.477264e+00,2.500000e+00,1.956659e+00,9,2,3.477272e+00,5
630,-3.477128e+00,3.250000e+01,1.976710e+00,8,32,3.492157e+00,5
631,-3.476302e+00,3.500000e+00,1.956697e+00,9,3,3.476324e+00,5
632,-3.476202e+00,7.950000e+01,2.106743e+00,3,79,3.692883e+00,8
633,-3.475018e+00,4.500000e+00,1.956747e+00,9,4,3.475067e+00,5
634,-3.473414e+00,5.500000e+00,1.956811e+00,9,5,3.473502e+00,5
635,-3.473080e+00,9.750000e+01,2.261759e+00,0,97,3.833361e+00,6
636,-3.471489e+00,6.500000e+00,1.956886e+00,9,6,3.471633e+00,5
637,-3.471392e+00,5.650000e+01,2.021601e+00,6,56,3.556645e+00,9
638,-3.469243e+00,7.500000e+00,1.956975e+00,9,7,3.469463e+00,5
639,-3.468059e+00,4.650000e+01,1.998543e+00,7,46,3.513493e+00,5
640,-3.466677e+00,8.500000e+00,1.957076e+00,9,8,3.466994e+00,5
641,-3.466497e+00,3.350000e+01,1.977133e+00,8,33,3.482877e+00,5
642,-3.463802e+00,6.550000e+01,2.047254e+00,5,65,3.593788e+00,9
643,-3.463790e+00,9.500000e+00,1.957190e+00,9,9,3.464229e+00,5
644,-3.460583e+00,1.050000e+01,1.957317e+00,9,10,3.461170e+00,5
645,-3.458444e+00,8.650000e+01,2.145013e+00,2,86,3.726559e+00,8
646,-3.457056e+00,1.150000e+01,1.957456e+00,9,11,3.457820e+00,5
647,-3.455548e+00,3.450000e+01,1.977570e+00,8,34,3.473357e+00,5
648,-3.455330e+00,9.250000e+01,2.192237e+00,1,92,3.771969e+00,7
649,-3.454006e+00,7.350000e+01,2.075785e+00,4,73,3.630934e+00,8
650,-3.453209e+00,1.250000e+01,1.957608e+00,9,12,3.454181e+00,5
651,-3.452881e+00,5.750000e+01,2.022358e+00,6,57,3.542687e+00,9
652,-3.452861e+00,4.750000e+01,1.999156e+00,7,47,3.501801e+00,5
653,-3.449879e+00,8.050000e+01,2.107873e+00,3,80,3.673572e+00,8
654,-3.449042e+00,1.350000e+01,1.957772e+00,9,13,3.450256e+00,5
655,-3.444556e+00,1.450000e+01,1.957950e+00,9,14,3.446048e+00,5
656,-3.444284e+00,3.550000e+01,1.978020e+00,8,35,3.463601e+00,5
657,-3.442284e+00,6.650000e+01,2.048147e+00,5,66,3.577766e+00,9
658,-3.440400e+00,9.850000e+01,2.263303e+00,0,98,3.809764e+00,6
659,-3.439750e+00,1.550000e+01,1.958140e+00,9,15,3.441558e+00,5
660,-3.437351e+00,4.850000e+01,1.999784e+00,7,48,3.489906e+00,5
661,-3.434625e+00,1.650000e+01,1.958343e+00,9,16,3.436789e+00,5
662,-3.434061e+00,5.850000e+01,2.023129e+00,6,58,3.528525e+00,9
663,-3.432704e+00,3.650000e+01,1.978483e+00,8,36,3.453613e+00,5
664,-3.429787e+00,7.450000e+01,2.076808e+00,4,74,3.613068e+00,8
665,-3.429713e+00,8.750000e+01,2.146276e+00,2,87,3.705627e+00,8
666,-3.429181e+00,1.750000e+01,1.958558e+00,9,17,3.431744e+00,5
667,-3.424483e+00,9.350000e+01,2.193633e+00,1,93,3.749615e+00,7
668,-3.423418e+00,1.850000e+01,1.958787e+00,9,18,3.426424e+00,5
669,-3.423258e+00,8.150000e+01,2.109019e+00,3,81,3.654074e+00,8
670,-3.421529e+00,4.950000e+01,2.000425e+00,7,49,3.477806e+00,5
671,-3.420808e+00,3.750000e+01,1.978960e+00,8,37,3.443397e+00,5
672,-3.420463e+00,6.750000e+01,2.049056e+00,5,67,3.561544e+00,9
673,-3.417337e+00,1.950000e+01,1.959028e+00,9,19,3.420833e+00,5
674,-3.414933e+00,5.950000e+01,2.023914e+00,6,59,3.514159e+00,9
675,-3.410938e+00,2.050000e+01,1.959282e+00,9,20,3.414972e+00,5
676,-3.408598e+00,3.850000e+01,1.979449e+00,8,38,3.432959e+00,5
677,-3.407432e+00,9.950000e+01,2.264867e+00,0,99,3.786000e+00,6
678,-3.405397e+00,5.050000e+01,2.001079e+00,7,50,3.465500e+00,5
679,-3.405268e+00,7.550000e+01,2.077847e+00,4,75,3.595010e+00,8
680,-3.404221e+00,2.150000e+01,1.959548e+00,9,21,3.408845e+00,5
