Id,v,longitude,latitude,rin,eevvib,eevrot,deltaeintdiss,bin
399,-5,37,-80.14697,1.844422,1.408831,0.330161,-8.036515,11
400,-6,16,-80.10259,1.821611,1.679934,0.063495,-8.012361,2
401,-6,17,-80.0233,1.821788,1.679934,0.071425,-8.004822,11
402,-3,61,-79.9952,1.898723,0.855961,0.898208,-8.085177,8
403,-5,38,-79.96932,1.844824,1.408831,0.347926,-8.020416,2
404,-6,18,-79.93936,1.821976,1.679934,0.079819,-7.996861,2
405,-4,51,-79.93325,1.870244,1.134173,0.62619,-8.045975,8
406,-2,70,-79.92531,1.932353,0.574194,1.186965,-8.11675,17
407,0,85,-79.88296,2.035906,0,1.765393,-8.197463,30
408,-6,19,-79.85078,1.822174,1.679934,0.088677,-7.988482,11
409,-1,78,-79.85008,1.974258,0.288872,1.479808,-8.151165,29
410,-5,39,-79.78707,1.845236,1.408831,0.366151,-8.003935,11
411,-6,20,-79.75755,1.822382,1.679934,0.097999,-7.979686,2
412,-3,62,-79.70416,1.899401,0.855961,0.927313,-8.059927,18
413,-4,52,-79.68974,1.870802,1.134173,0.650542,-8.024486,2
414,-6,21,-79.65969,1.822601,1.679934,0.107785,-7.970476,11
415,-5,40,-79.60024,1.845659,1.408831,0.384834,-7.987075,2
416,-2,71,-79.59132,1.933145,0.574194,1.220363,-8.088188,8
417,-6,22,-79.5572,1.82283,1.679934,0.118035,-7.960854,2
418,-1,79,-79.4777,1.975162,0.288872,1.517046,-8.119702,28
419,0,86,-79.47664,2.036928,0,1.806025,-8.163476,26
420,-6,23,-79.45008,1.82307,1.679934,0.128747,-7.950822,11
421,-4,53,-79.44169,1.871372,1.134173,0.675346,-8.002639,8
422,-5,41,-79.40884,1.846093,1.408831,0.403975,-7.969837,11
423,-3,63,-79.40864,1.90009,0.855961,0.956864,-8.034336,8
424,-6,24,-79.33833,1.823321,1.679934,0.139922,-7.940383,2
425,-2,72,-79.25293,1.933949,0.574194,1.254203,-8.059299,17
426,-6,25,-79.22196,1.823582,1.679934,0.151558,-7.929537,11
427,-5,42,-79.21286,1.846538,1.408831,0.423572,-7.952223,2
428,-4,54,-79.18914,1.871952,1.134173,0.700602,-7.980437,2
429,-3,64,-79.10866,1.90079,0.855961,0.986862,-8.008404,18
430,-6,26,-79.10098,1.823853,1.679934,0.163657,-7.918288,2
431,-1,80,-79.10097,1.976078,0.288872,1.55472,-8.087925,29
432,0,87,-79.066,2.037963,0,1.847089,-8.129186,30
433,-5,43,-79.01232,1.846993,1.408831,0.443626,-7.934236,11
434,-6,27,-78.97538,1.824135,1.679934,0.176216,-7.906638,11
435,-4,55,-78.93207,1.872544,1.134173,0.726309,-7.95788,8
436,-2,73,-78.91013,1.934764,0.574194,1.288482,-8.030084,8
437,-6,28,-78.84518,1.824428,1.679934,0.189237,-7.894588,2
438,-5,44,-78.80724,1.84746,1.408831,0.464135,-7.915877,2
439,-3,65,-78.80423,1.901502,0.855961,1.017305,-7.982135,8
440,-1,81,-78.71988,1.977007,0.288872,1.592828,-8.055836,28
441,-6,29,-78.71037,1.824731,1.679934,0.202717,-7.88214,11
442,-4,56,-78.67051,1.873147,1.134173,0.752464,-7.934971,2
443,0,88,-78.65109,2.039011,0,1.88858,-8.094597,26
444,-5,45,-78.5976,1.847937,1.408831,0.485098,-7.897148,11
445,-6,30,-78.57097,1.825044,1.679934,0.216658,-7.869298,2
446,-2,74,-78.56294,1.935591,0.574194,1.323201,-8.000547,17
447,-3,66,-78.49537,1.902225,0.855961,1.048191,-7.95553,18
448,-6,31,-78.42697,1.825368,1.679934,0.231058,-7.856062,11
449,-4,57,-78.40447,1.873761,1.134173,0.779069,-7.911712,8
450,-5,46,-78.38342,1.848425,1.408831,0.506516,-7.878052,2
451,-1,82,-78.33448,1.977948,0.288872,1.631369,-8.023437,29
452,-6,32,-78.27839,1.825703,1.679934,0.245916,-7.842436,2
453,0,89,-78.23189,2.040072,0,1.9305,-8.059709,30
454,-2,75,-78.21138,1.936431,0.574194,1.358357,-7.970689,8
455,-3,67,-78.18208,1.90296,0.855961,1.079521,-7.928591,8
456,-5,47,-78.16472,1.848924,1.408831,0.528386,-7.85859,11
457,-4,58,-78.13394,1.874387,1.134173,0.806122,-7.888105,2
458,-6,33,-78.12522,1.826048,1.679934,0.261233,-7.828419,11
459,-7,0,-78.06206,1.805114,1.947483,0,-7.806206,2
460,-7,1,-78.05743,1.805125,1.947483,0.000463,-7.805745,1
461,-7,2,-78.04817,1.805146,1.947483,0.001389,-7.804825,2
462,-7,3,-78.03429,1.805176,1.947483,0.002777,-7.803451,1
463,-7,4,-78.01578,1.805218,1.947483,0.004628,-7.801624,2
464,-7,5,-77.99264,1.805269,1.947483,0.006942,-7.799347,1
465,-6,34,-77.96748,1.826404,1.679934,0.277007,-7.814016,2
466,-7,6,-77.96487,1.805331,1.947483,0.009718,-7.796624,2
467,-1,83,-77.94475,1.978901,0.288872,1.670341,-7.990732,28
468,-5,48,-77.94149,1.849434,1.408831,0.550709,-7.838764,2
469,-7,7,-77.93248,1.805404,1.947483,0.012958,-7.793458,1
470,-7,8,-77.89547,1.805486,1.947483,0.016659,-7.78985,2
471,-3,68,-77.86437,1.903707,0.855961,1.111291,-7.901321,18
472,-4,59,-77.85895,1.875023,1.134173,0.833621,-7.864152,8
473,-2,76,-77.85545,1.937282,0.574194,1.39395,-7.940512,17
474,-7,9,-77.85383,1.805579,1.947483,0.020822,-7.785803,1
475,0,90,-77.80844,2.041147,0,1.972845,-8.024527,26
476,-7,10,-77.80758,1.805683,1.947483,0.025448,-7.781321,2
477,-6,35,-77.80517,1.826771,1.679934,0.293238,-7.799228,11
478,-7,11,-77.7567,1.805796,1.947483,0.030536,-7.776405,1
479,-5,49,-77.71375,1.849954,1.408831,0.573484,-7.818577,11
480,-7,12,-77.70121,1.80592,1.947483,0.036085,-7.771059,2
481,-7,13,-77.6411,1.806055,1.947483,0.042095,-7.765284,1
482,-6,36,-77.63829,1.827148,1.679934,0.309925,-7.784056,2
483,-4,60,-77.5795,1.875671,1.134173,0.861566,-7.839855,2
484,-7,14,-77.57638,1.806199,1.947483,0.048567,-7.759083,2
485,-1,84,-77.55073,1.979867,0.288872,1.709744,-7.957721,29
486,-3,69,-77.54226,1.904465,0.855961,1.143502,-7.873721,8
487,-7,15,-77.50705,1.806354,1.947483,0.0555,-7.752459,1
488,-2,77,-77.49518,1.938146,0.574194,1.429978,-7.910019,8
489,-5,50,-77.4815,1.850486,1.408831,0.596708,-7.798029,2
490,-6,37,-77.46686,1.827536,1.679934,0.327069,-7.768503,11
491,-7,16,-77.43311,1.80652,1.947483,0.062894,-7.745413,2
492,0,91,-77.38074,2.042234,0,2.015615,-7.989051,30
493,-7,17,-77.35457,1.806696,1.947483,0.070749,-7.737949,1
494,-4,61,-77.2956,1.87633,1.134173,0.889955,-7.815217,8
495,-6,38,-77.29087,1.827935,1.679934,0.344668,-7.752571,2
496,-7,18,-77.27143,1.806882,1.947483,0.079063,-7.730068,2
497,-5,51,-77.24475,1.851029,1.408831,0.620383,-7.777125,11
498,-3,70,-77.21576,1.905234,0.855961,1.176153,-7.845794,18
499,-7,19,-77.18368,1.807079,1.947483,0.087837,-7.721773,1
500,-1,85,-77.15241,1.980846,0.288872,1.749575,-7.924408,28
501,-2,78,-77.13056,1.939021,0.574194,1.466439,-7.879213,17
502,-6,39,-77.11034,1.828344,1.679934,0.36272,-7.736262,11
503,-7,20,-77.09135,1.807286,1.947483,0.097071,-7.713066,2
504,-4,62,-77.00727,1.877001,1.134173,0.918789,-7.790239,2
505,-5,52,-77.00352,1.851582,1.408831,0.644506,-7.755864,2
506,-7,21,-76.99441,1.807503,1.947483,0.106764,-7.703949,1
507,0,92,-76.94881,2.043335,0,2.058808,-7.953285,26
508,-6,40,-76.92527,1.828764,1.679934,0.381227,-7.719578,2
509,-7,22,-76.89289,1.807731,1.947483,0.116916,-7.694424,2
510,-3,71,-76.88487,1.906016,0.855961,1.209241,-7.817543,8
511,-7,23,-76.78679,1.807969,1.947483,0.127527,-7.684493,1
512,-2,79,-76.76162,1.939909,0.574194,1.503333,-7.848094,8
513,-5,53,-76.7578,1.852147,1.408831,0.669078,-7.73425,11
514,-1,86,-76.74983,1.981837,0.288872,1.789834,-7.890795,29
515,-6,41,-76.73567,1.829194,1.679934,0.400187,-7.70252,11
516,-4,63,-76.71451,1.877682,1.134173,0.948065,-7.764923,8
517,-7,24,-76.6761,1.808218,1.947483,0.138595,-7.67416,2
518,-7,25,-76.56084,1.808477,1.947483,0.150122,-7.663425,1
519,-3,72,-76.54962,1.906809,0.855961,1.242766,-7.788968,18
520,-6,42,-76.54155,1.829636,1.679934,0.4196,-7.685092,2
521,0,93,-76.51267,2.04445,0,2.102422,-7.917231,30
522,-5,54,-76.50761,1.852723,1.408831,0.694097,-7.712284,2
523,-7,26,-76.441,1.808747,1.947483,0.162105,-7.652291,2
524,-4,64,-76.41733,1.878376,1.134173,0.977783,-7.739271,2
525,-2,80,-76.38837,1.940809,0.574194,1.540658,-7.816665,17
526,-1,87,-76.34298,1.982841,0.288872,1.830518,-7.856884,28
527,-6,43,-76.3429,1.830088,1.679934,0.439464,-7.667294,11
528,-7,27,-76.3166,1.809027,1.947483,0.174545,-7.64076,1
529,-5,55,-76.25296,1.85331,1.408831,0.719562,-7.689969,11
530,-3,73,-76.21001,1.907614,0.855961,1.276727,-7.760073,8
531,-7,28,-76.18764,1.809317,1.947483,0.187442,-7.628834,2
532,-6,44,-76.13975,1.830551,1.679934,0.459779,-7.649129,2
533,-4,65,-76.11575,1.87908,1.134173,1.00794,-7.713287,8
534,0,94,-76.07234,2.045578,0,2.146455,-7.880892,26
535,-7,29,-76.05411,1.809618,1.947483,0.200794,-7.616515,1
536,-2,81,-76.01082,1.94172,0.574194,1.578413,-7.78493,8
537,-5,56,-75.99386,1.853907,1.408831,0.745472,-7.667305,2
538,-6,45,-75.9321,1.831024,1.679934,0.480545,-7.630598,11
539,-1,88,-75.93189,1.983858,0.288872,1.871627,-7.822677,29
540,-7,30,-75.91603,1.809929,1.947483,0.214602,-7.603805,2
541,-3,74,-75.86606,1.90843,0.855961,1.311123,-7.730859,18
542,-4,66,-75.80978,1.879796,1.134173,1.038538,-7.686971,2
543,-7,31,-75.77341,1.810251,1.947483,0.228865,-7.590706,1
544,-5,57,-75.73032,1.854516,1.408831,0.771826,-7.644297,11
545,-6,46,-75.71995,1.831509,1.679934,0.50176,-7.611704,2
546,-2,82,-75.62899,1.942645,0.574194,1.616596,-7.752889,17
547,0,95,-75.62781,2.046719,0,2.190908,-7.844269,30
548,-7,32,-75.62624,1.810584,1.947483,0.243582,-7.577221,2
549,-3,75,-75.51777,1.909259,0.855961,1.345951,-7.701328,8
550,-1,89,-75.51657,1.984887,0.288872,1.913159,-7.788177,28
551,-6,47,-75.50331,1.832004,1.679934,0.523423,-7.592449,11
552,-4,67,-75.49942,1.880523,1.134173,1.069574,-7.660325,8
553,-7,33,-75.47453,1.810927,1.947483,0.258752,-7.56335,1
554,-5,58,-75.46234,1.855136,1.408831,0.798624,-7.620944,2
555,-8,0,-75.42212,1.791437,2.211477,0,-7.542212,3
556,-8,1,-75.41754,1.791448,2.211477,0.000458,-7.541755,1
557,-8,2,-75.40837,1.791468,2.211477,0.001375,-7.540845,3
558,-8,3,-75.39462,1.791499,2.211477,0.00275,-7.539484,1
559,-8,4,-75.37629,1.79154,2.211477,0.004584,-7.537675,3
560,-8,5,-75.35337,1.791591,2.211477,0.006875,-7.53542,1
561,-8,6,-75.32587,1.791653,2.211477,0.009625,-7.532724,3
562,-7,34,-75.31829,1.811281,1.947483,0.274376,-7.549098,2
563,-8,7,-75.29379,1.791725,2.211477,0.012833,-7.529589,1
564,-6,48,-75.2822,1.83251,1.679934,0.545534,-7.572835,2
565,-8,8,-75.25713,1.791807,2.211477,0.016499,-7.526016,3
566,-2,83,-75.24289,1.943581,0.574194,1.655206,-7.720546,8
567,-8,9,-75.2159,1.791899,2.211477,0.020622,-7.52201,1
568,-5,59,-75.18994,1.855768,1.408831,0.825864,-7.597251,11
569,-4,68,-75.1847,1.881262,1.134173,1.101046,-7.633353,2
570,0,96,-75.17913,2.047874,0,2.235776,-7.807366,26
571,-8,10,-75.17009,1.792002,2.211477,0.025203,-7.517572,3
572,-3,76,-75.16517,1.910099,0.855961,1.381211,-7.671484,18
573,-7,35,-75.15753,1.811645,1.947483,0.290453,-7.534464,1
574,-8,11,-75.1197,1.792115,2.211477,0.030242,-7.512705,1
575,-1,90,-75.09704,1.985929,0.288872,1.955112,-7.753387,29
576,-8,12,-75.06474,1.792238,2.211477,0.035738,-7.507412,3
577,-6,49,-75.05662,1.833027,1.679934,0.568093,-7.552864,11
578,-8,13,-75.00521,1.792372,2.211477,0.041691,-7.501695,1
579,-7,36,-74.99225,1.812019,1.947483,0.306981,-7.519452,2
580,-8,14,-74.94112,1.792515,2.211477,0.0481,-7.495557,3
581,-5,60,-74.91312,1.85641,1.408831,0.853546,-7.573217,2
582,-8,15,-74.87245,1.792669,2.211477,0.054967,-7.488999,1
583,-4,69,-74.86561,1.882012,1.134173,1.132955,-7.606056,8
584,-2,84,-74.85253,1.94453,0.574194,1.694242,-7.687902,17
585,-6,50,-74.82657,1.833555,1.679934,0.591097,-7.532537,2
586,-7,37,-74.82245,1.812405,1.947483,0.323961,-7.504062,1
587,-3,77,-74.80826,1.910951,0.855961,1.416902,-7.641328,8
588,-8,16,-74.79923,1.792834,2.211477,0.06229,-7.482025,3
589,0,97,-74.72628,2.049042,0,2.281061,-7.770185,30
590,-8,17,-74.72144,1.793009,2.211477,0.070068,-7.474636,1
591,-1,91,-74.67331,1.986984,0.288872,1.997486,-7.718308,28
592,-7,38,-74.64815,1.812801,1.947483,0.341391,-7.488299,2
593,-8,18,-74.6391,1.793194,2.211477,0.078303,-7.466835,3
594,-5,61,-74.63191,1.857063,1.408831,0.881667,-7.548847,11
595,-6,51,-74.59207,1.834094,1.679934,0.614547,-7.511857,11
596,-8,19,-74.5522,1.793389,2.211477,0.086993,-7.458624,1
597,-4,70,-74.54217,1.882774,1.134173,1.165299,-7.578436,2
598,-7,39,-74.46934,1.813207,1.947483,0.359272,-7.472162,1
599,-8,20,-74.46074,1.793595,2.211477,0.096138,-7.450006,3
600,-2,85,-74.45793,1.945491,0.574194,1.733702,-7.65496,8
601,-3,78,-74.44706,1.911815,0.855961,1.453022,-7.610862,18
602,-8,21,-74.36475,1.793811,2.211477,0.105737,-7.440982,1
603,-6,52,-74.35313,1.834643,1.679934,0.638442,-7.490825,2
604,-5,62,-74.3463,1.857728,1.408831,0.910228,-7.524141,2
605,-7,40,-74.28604,1.813624,1.947483,0.377601,-7.455655,2
606,0,98,-74.26931,2.050224,0,2.326758,-7.732728,26
607,-8,22,-74.2642,1.794037,2.211477,0.115792,-7.431555,3
608,-1,92,-74.24539,1.988052,0.288872,2.040277,-7.682943,29
609,-4,71,-74.2144,1.883548,1.134173,1.198076,-7.550496,8
610,-8,23,-74.15912,1.794274,2.211477,0.1263,-7.421727,1
611,-6,53,-74.10975,1.835204,1.679934,0.66278,-7.469445,11
612,-7,41,-74.09826,1.814052,1.947483,0.39638,-7.438779,1
613,-3,79,-74.08158,1.912691,0.855961,1.489571,-7.580089,8
614,-2,86,-74.0591,1.946464,0.574194,1.773585,-7.621722,17
615,-5,63,-74.05631,1.858404,1.408831,0.939227,-7.499103,11
616,-8,24,-74.0495,1.794521,2.211477,0.137262,-7.4115,3
617,-8,25,-73.93536,1.794779,2.211477,0.148677,-7.400876,1
618,-7,42,-73.90599,1.814491,1.947483,0.415606,-7.421536,2
619,-4,72,-73.88231,1.884333,1.134173,1.231285,-7.522237,2
620,-6,54,-73.86194,1.835775,1.679934,0.68756,-7.447717,2
621,-8,26,-73.81668,1.795046,2.211477,0.160545,-7.389858,3
622,-1,93,-73.81331,1.989132,0.288872,2.083486,-7.647295,28
623,0,99,-73.80821,2.051419,0,2.372868,-7.694997,30
624,-5,64,-73.76195,1.859091,1.408831,0.968664,-7.473733,2
625,-3,80,-73.71183,1.913579,0.855961,1.526546,-7.549011,18
626,-7,43,-73.70925,1.81494,1.947483,0.43528,-7.403929,1
627,-8,27,-73.69347,1.795325,2.211477,0.172865,-7.378447,1
628,-2,87,-73.65605,1.94745,0.574194,1.81389,-7.588191,8
629,-6,55,-73.60972,1.836358,1.679934,0.712783,-7.425644,11
630,-8,28,-73.56575,1.795613,2.211477,0.185637,-7.366645,3
631,-4,73,-73.5459,1.885129,1.134173,1.264926,-7.493662,8
632,-7,44,-73.50805,1.8154,1.947483,0.455401,-7.385958,2
633,-5,65,-73.46322,1.85979,1.408831,0.998536,-7.448034,11
634,-8,29,-73.43352,1.795913,2.211477,0.19886,-7.354455,1
635,-1,94,-73.37707,1.990226,0.288872,2.12711,-7.611365,29
636,-6,56,-73.35309,1.836951,1.679934,0.738446,-7.403228,2
637,0,100,-73.34302,2.052628,0,2.419387,-7.656997,26
638,-3,81,-73.33783,1.914479,0.855961,1.563946,-7.51763,8
639,-7,45,-73.30239,1.81587,1.947483,0.475967,-7.367627,1
640,-8,30,-73.29677,1.796222,2.211477,0.212535,-7.341879,3
641,-2,88,-73.24881,1.948448,0.574194,1.854614,-7.554369,17
642,-4,74,-73.20519,1.885937,1.134173,1.298996,-7.464772,2
643,-5,66,-73.16015,1.8605,1.408831,1.028843,-7.422008,2
644,-8,31,-73.15553,1.796542,2.211477,0.226659,-7.328918,1
645,-7,46,-73.09228,1.816351,1.947483,0.496978,-7.348937,2
646,-6,57,-73.09206,1.837556,1.679934,0.764549,-7.380471,11
647,-8,32,-73.00978,1.796873,2.211477,0.241234,-7.315575,3
648,-3,82,-72.95958,1.915391,0.855961,1.60177,-7.485948,18
649,-1,95,-72.93669,1.991333,0.288872,2.171147,-7.575157,28
650,-7,47,-72.87772,1.816843,1.947483,0.518434,-7.32989,1
651,0,101,-72.87373,2.053852,0,2.466316,-7.618727,30
652,-4,75,-72.8602,1.886757,1.134173,1.333496,-7.435571,8
653,-8,33,-72.85955,1.797214,2.211477,0.256258,-7.301852,1
654,-5,67,-72.85274,1.861221,1.408831,1.059584,-7.395657,11
655,-2,89,-72.83738,1.949458,0.574194,1.895757,-7.520258,8
656,-6,58,-72.82664,1.838171,1.679934,0.791091,-7.357374,2
657,-9,0,-72.81776,1.778921,2.471913,0,-7.281776,3
658,-9,1,-72.81322,1.778931,2.471913,0.000454,-7.281324,1
659,-9,2,-72.80414,1.778952,2.471913,0.001362,-7.280422,3
660,-9,3,-72.79052,1.778982,2.471913,0.002724,-7.279074,1
661,-9,4,-72.77237,1.779023,2.471913,0.004539,-7.277283,3
662,-9,5,-72.74968,1.779074,2.471913,0.006808,-7.275051,1
663,-9,6,-72.72245,1.779135,2.471913,0.009531,-7.272382,3
664,-8,34,-72.70482,1.797565,2.211477,0.27173,-7.28775,3
665,-9,7,-72.69068,1.779206,2.471913,0.012708,-7.269277,1
666,-7,48,-72.65873,1.817346,1.947483,0.540332,-7.310488,2
667,-9,8,-72.65438,1.779288,2.471913,0.016338,-7.265741,3
668,-9,9,-72.61355,1.77938,2.471913,0.020421,-7.261775,1
669,-3,83,-72.57712,1.916315,0.855961,1.640017,-7.453969,8
670,-9,10,-72.56818,1.779482,2.471913,0.024958,-7.257382,3
671,-6,59,-72.55684,1.838798,1.679934,0.81807,-7.333941,11
672,-8,35,-72.54561,1.797927,2.211477,0.287651,-7.273272,1
673,-5,68,-72.54101,1.861953,1.408831,1.090757,-7.368985,2
674,-9,11,-72.51829,1.779594,2.471913,0.029947,-7.252564,1
675,-4,76,-72.51093,1.887589,1.134173,1.368422,-7.406061,2
676,-1,96,-72.49219,1.992452,0.288872,2.215597,-7.538673,29
677,-9,12,-72.46387,1.779717,2.471913,0.035389,-7.247325,3
678,-7,49,-72.43532,1.81786,1.947483,0.562674,-7.290734,1
679,-2,90,-72.42179,1.950482,0.574194,1.937317,-7.485861,17
680,-9,13,-72.40492,1.779849,2.471913,0.041284,-7.241666,1
681,0,102,-72.40038,2.055088,0,2.513651,-7.580193,26
682,-8,36,-72.38193,1.798299,2.211477,0.304019,-7.25842,3
683,-9,14,-72.34145,1.779992,2.471913,0.047631,-7.23559,3
684,-6,60,-72.28268,1.839435,1.679934,0.845487,-7.310173,2
685,-9,15,-72.27346,1.780146,2.471913,0.05443,-7.2291,1
686,-5,69,-72.22496,1.862697,1.408831,1.122362,-7.341991,11
687,-8,37,-72.21378,1.798682,2.211477,0.320834,-7.243195,1
688,-7,50,-72.20749,1.818384,1.947483,0.585457,-7.270628,2
689,-9,16,-72.20095,1.780309,2.471913,0.061681,-7.222197,3
690,-3,84,-72.19044,1.917251,0.855961,1.678685,-7.421693,18
691,-4,77,-72.1574,1.888432,1.134173,1.403775,-7.376242,8
692,-9,17,-72.12392,1.780483,2.471913,0.069384,-7.214884,1
693,-1,97,-72.04359,1.993585,0.288872,2.260458,-7.501915,28
694,-9,18,-72.04238,1.780667,2.471913,0.077538,-7.207163,3
695,-8,38,-72.04117,1.799076,2.211477,0.338096,-7.227601,3
696,-6,61,-72.00415,1.840084,1.679934,0.873339,-7.286072,11
697,-2,91,-72.00204,1.951517,0.574194,1.979292,-7.451181,25
698,-7,51,-71.97525,1.818919,1.947483,0.608681,-7.250175,1
699,-9,19,-71.95633,1.780861,2.471913,0.086143,-7.199038,1
700,0,103,-71.92298,2.056339,0,2.561392,-7.541395,30
701,-5,70,-71.90461,1.863453,1.408831,1.154397,-7.314679,2
702,-9,20,-71.86578,1.781065,2.471913,0.095198,-7.190509,3
703,-8,39,-71.8641,1.79948,2.211477,0.355803,-7.211638,1
704,-4,78,-71.79963,1.889288,1.134173,1.439553,-7.346119,2
705,-3,85,-71.79956,1.9182,0.855961,1.717772,-7.389123,8
706,-9,21,-71.77072,1.78128,2.471913,0.104704,-7.181579,1
707,-7,52,-71.73861,1.819465,1.947483,0.632345,-7.229373,2
708,-6,62,-71.72128,1.840744,1.679934,0.901626,-7.26164,2
709,-8,40,-71.68258,1.799894,2.211477,0.373954,-7.195309,3
710,-9,22,-71.67116,1.781505,2.471913,0.11466,-7.17225,3
711,-1,98,-71.59089,1.994731,0.288872,2.305727,-7.464886,29
712,-5,71,-71.57996,1.86422,1.408831,1.186862,-7.287051,11
713,-2,92,-71.57814,1.952566,0.574194,2.021681,-7.416218,17
714,-9,23,-71.5671,1.781741,2.471913,0.125065,-7.162525,1
715,-7,53,-71.49758,1.820022,1.947483,0.656448,-7.208228,1
716,-8,41,-71.49662,1.80032,2.211477,0.392551,-7.178615,1
717,-9,24,-71.45856,1.781986,2.471913,0.13592,-7.152406,3
718,0,104,-71.44154,2.057604,0,2.609535,-7.502337,26
719,-4,79,-71.43762,1.890154,1.134173,1.475754,-7.315693,8
720,-6,63,-71.43407,1.841415,1.679934,0.930347,-7.236879,11
721,-3,86,-71.4045,1.91916,0.855961,1.757278,-7.356263,18
722,-9,25,-71.34553,1.782242,2.471913,0.147223,-7.141894,1
723,-8,42,-71.30622,1.800755,2.211477,0.41159,-7.161559,3
724,-7,54,-71.25217,1.82059,1.947483,0.680989,-7.18674,2
725,-5,72,-71.25104,1.864998,1.408831,1.219754,-7.25911,2
726,-9,26,-71.22801,1.782509,2.471913,0.158975,-7.130992,3
727,-2,93,-71.15013,1.953627,0.574194,2.064482,-7.380977,25
728,-6,64,-71.14254,1.842097,1.679934,0.959501,-7.211792,2
729,-1,99,-71.13412,1.99589,0.288872,2.351404,-7.427588,28
730,-8,43,-71.1114,1.801202,2.211477,0.431073,-7.144143,1
731,-9,27,-71.10602,1.782785,2.471913,0.171174,-7.119701,1
732,-4,80,-71.07138,1.891033,1.134173,1.512377,-7.284967,2
733,-3,87,-71.00528,1.920133,0.855961,1.797201,-7.323113,8
734,-7,55,-71.00238,1.821169,1.947483,0.705968,-7.16491,1
735,-9,28,-70.97955,1.783072,2.471913,0.183821,-7.108025,3
736,0,105,-70.95608,2.058883,0,2.658081,-7.463021,30
737,-5,73,-70.91784,1.865788,1.408831,1.253074,-7.230856,11
738,-8,44,-70.91215,1.801659,2.211477,0.450997,-7.126368,3
739,-9,29,-70.84862,1.78337,2.471913,0.196914,-7.095965,1
740,-6,65,-70.84669,1.842791,1.679934,0.989086,-7.18638,11
741,-7,56,-70.74823,1.821758,1.947483,0.731383,-7.142742,2
742,-2,94,-70.71801,1.954701,0.574194,2.107695,-7.345459,17
743,-9,30,-70.71321,1.783678,2.471913,0.210454,-7.083523,3
744,-8,45,-70.70849,1.802127,2.211477,0.471363,-7.108238,1
745,-4,81,-70.70094,1.891924,1.134173,1.549421,-7.253942,8
746,-1,100,-70.6733,1.997063,0.288872,2.397487,-7.390024,29
747,-3,88,-70.60189,1.921118,0.855961,1.837539,-7.289677,18
748,-5,74,-70.5804,1.866589,1.408831,1.286818,-7.202293,2
749,-9,31,-70.57336,1.783996,2.471913,0.22444,-7.070701,1
750,-6,66,-70.54653,1.843496,1.679934,1.019101,-7.160646,2
751,-8,46,-70.50043,1.802605,2.211477,0.492169,-7.089752,3
752,-7,57,-70.48973,1.822359,1.947483,0.757233,-7.120238,1
753,0,106,-70.46662,2.060176,0,2.707027,-7.42345,26
754,-9,32,-70.42904,1.784324,2.471913,0.238872,-7.057501,3
755,-4,82,-70.32631,1.892827,1.134173,1.586885,-7.222621,2
756,-8,47,-70.28797,1.803094,2.211477,0.513415,-7.070915,1
757,-2,95,-70.28179,1.955787,0.574194,2.151316,-7.309667,25
758,-9,33,-70.28028,1.784663,2.471913,0.253748,-7.043925,1
759,-10,0,-70.24899,1.767385,2.72879,0,-7.024899,3
760,-10,1,-70.2445,1.767395,2.72879,0.000449,-7.024451,1
761,-6,67,-70.24209,1.844212,1.679934,1.049546,-7.134592,11
762,-5,75,-70.23871,1.867402,1.408831,1.320987,-7.173422,11
763,-10,2,-70.23551,1.767416,2.72879,0.001348,-7.023559,3
764,-7,58,-70.22688,1.822971,1.947483,0.783517,-7.097399,2
765,-10,3,-70.22202,1.767446,2.72879,0.002696,-7.022224,1
766,-1,101,-70.20843,1.998249,0.288872,2.443974,-7.352197,28
767,-10,4,-70.20405,1.767487,2.72879,0.004494,-7.020451,3
768,-3,89,-70.19437,1.922116,0.855961,1.878291,-7.255957,8
