#Idx,EeV,g,rIn,v,J,ECB,Group
1200,-6.098277e+00,1.494000e+03,2.085755e+00,0,124,6.668997e+00,6
1201,-6.092997e+00,3.330000e+02,1.772767e+00,11,55,6.157150e+00,3
1202,-6.088169e+00,5.340000e+02,1.757145e+00,12,44,6.122702e+00,3
1203,-6.087661e+00,9.660000e+02,1.825503e+00,8,80,6.266252e+00,5
1204,-6.086734e+00,5.610000e+02,1.866815e+00,6,93,6.353490e+00,5
1205,-6.085868e+00,1.770000e+02,1.742179e+00,13,29,6.096916e+00,3
1206,-6.080775e+00,5.970000e+02,1.890331e+00,5,99,6.395572e+00,5
1207,-6.077115e+00,5.250000e+02,1.845625e+00,7,87,6.300553e+00,5
1208,-6.076995e+00,4.410000e+02,1.807184e+00,9,73,6.216569e+00,5
1209,-6.074149e+00,3.930000e+02,1.789764e+00,10,65,6.175910e+00,5
1210,-6.072878e+00,3.660000e+02,1.742481e+00,13,30,6.084999e+00,3
1211,-6.072306e+00,6.930000e+02,1.980010e+00,2,115,6.539989e+00,4
1212,-6.071094e+00,1.326000e+03,1.945734e+00,3,110,6.486966e+00,4
1213,-6.068626e+00,2.730000e+02,1.757602e+00,12,45,6.105369e+00,3
1214,-6.068601e+00,6.780000e+02,1.773343e+00,11,56,6.136046e+00,3
1215,-6.062659e+00,1.446000e+03,2.023143e+00,1,120,6.585999e+00,6
1216,-6.059460e+00,1.890000e+02,1.742793e+00,13,31,6.072717e+00,3
1217,-6.059111e+00,6.330000e+02,1.916756e+00,4,105,6.426893e+00,5
1218,-6.052068e+00,4.890000e+02,1.826365e+00,8,81,6.236702e+00,5
1219,-6.048660e+00,5.580000e+02,1.758070e+00,12,46,6.087707e+00,3
1220,-6.045616e+00,3.900000e+02,1.743115e+00,13,32,6.060073e+00,3
1221,-6.045329e+00,7.980000e+02,1.790450e+00,10,66,6.151433e+00,5
1222,-6.045191e+00,1.134000e+03,1.867845e+00,6,94,6.319619e+00,5
1223,-6.044584e+00,8.940000e+02,1.807963e+00,9,74,6.189385e+00,5
1224,-6.043787e+00,3.450000e+02,1.773929e+00,11,57,6.114628e+00,3
1225,-6.042075e+00,7.530000e+02,2.087336e+00,0,125,6.625046e+00,6
1226,-6.038346e+00,1.062000e+03,1.846575e+00,7,88,6.268685e+00,5
1227,-6.036461e+00,1.206000e+03,1.891444e+00,5,100,6.359739e+00,5
1228,-6.032147e+00,6.000000e+00,1.729037e+00,14,0,6.032147e+00,3
1229,-6.031716e+00,9.000000e+00,1.729047e+00,14,1,6.031718e+00,3
1230,-6.031345e+00,2.010000e+02,1.743448e+00,13,33,6.047067e+00,3
1231,-6.030854e+00,3.000000e+01,1.729067e+00,14,2,6.030862e+00,3
1232,-6.029561e+00,2.100000e+01,1.729097e+00,14,3,6.029583e+00,3
1233,-6.028273e+00,2.850000e+02,1.758549e+00,12,47,6.069717e+00,3
1234,-6.027837e+00,5.400000e+01,1.729137e+00,14,4,6.027883e+00,3
1235,-6.025682e+00,3.300000e+01,1.729187e+00,14,5,6.025766e+00,3
1236,-6.023097e+00,7.800000e+01,1.729247e+00,14,6,6.023234e+00,3
1237,-6.021638e+00,6.690000e+02,1.947016e+00,3,111,6.447571e+00,4
1238,-6.020476e+00,1.398000e+03,1.981381e+00,2,116,6.498978e+00,6
1239,-6.020080e+00,4.500000e+01,1.729317e+00,14,7,6.020290e+00,3
1240,-6.018558e+00,7.020000e+02,1.774525e+00,11,58,6.092897e+00,5
1241,-6.016648e+00,4.140000e+02,1.743790e+00,13,34,6.033703e+00,3
1242,-6.016633e+00,1.020000e+02,1.729397e+00,14,8,6.016936e+00,3
1243,-6.016097e+00,4.050000e+02,1.791148e+00,10,67,6.126653e+00,5
1244,-6.016074e+00,9.900000e+02,1.827240e+00,8,82,6.206870e+00,5
1245,-6.012756e+00,5.700000e+01,1.729487e+00,14,9,6.013176e+00,3
1246,-6.012033e+00,1.278000e+03,1.917957e+00,4,106,6.389142e+00,5
1247,-6.011766e+00,4.530000e+02,1.808752e+00,9,75,6.161910e+00,5
1248,-6.008459e+00,7.290000e+02,2.024614e+00,1,121,6.543402e+00,6
1249,-6.008449e+00,1.260000e+02,1.729586e+00,14,10,6.009012e+00,3
1250,-6.007465e+00,5.820000e+02,1.759038e+00,12,48,6.051402e+00,3
1251,-6.003711e+00,6.900000e+01,1.729696e+00,14,11,6.004447e+00,3
1252,-6.003256e+00,5.730000e+02,1.868887e+00,6,95,6.285490e+00,5
1253,-6.001527e+00,2.130000e+02,1.744143e+00,13,35,6.019983e+00,3
1254,-5.999182e+00,5.370000e+02,1.847538e+00,7,89,6.236548e+00,5
1255,-5.998543e+00,1.500000e+02,1.729816e+00,14,12,5.999483e+00,3
1256,-5.992946e+00,8.100000e+01,1.729946e+00,14,13,5.994123e+00,3
1257,-5.992914e+00,3.570000e+02,1.775133e+00,11,59,6.070855e+00,5
1258,-5.991760e+00,6.090000e+02,1.892570e+00,5,101,6.323659e+00,5
1259,-5.986920e+00,1.740000e+02,1.730086e+00,14,14,5.988369e+00,3
1260,-5.986456e+00,8.220000e+02,1.791856e+00,10,68,6.101571e+00,5
1261,-5.986238e+00,2.970000e+02,1.759537e+00,12,49,6.032764e+00,3
1262,-5.985980e+00,4.380000e+02,1.744506e+00,13,36,6.005909e+00,3
1263,-5.985511e+00,1.518000e+03,2.088933e+00,0,126,6.580896e+00,6
1264,-5.980464e+00,9.300000e+01,1.730236e+00,14,15,5.982223e+00,3
1265,-5.979680e+00,5.010000e+02,1.828126e+00,8,83,6.176760e+00,5
1266,-5.978544e+00,9.180000e+02,1.809554e+00,9,76,6.134144e+00,5
1267,-5.973579e+00,1.980000e+02,1.730396e+00,14,16,5.975689e+00,3
1268,-5.971807e+00,1.350000e+03,1.948311e+00,3,112,6.407950e+00,4
1269,-5.970010e+00,2.250000e+02,1.744880e+00,13,37,5.991485e+00,3
1270,-5.968275e+00,7.050000e+02,1.982765e+00,2,117,6.457751e+00,6
1271,-5.966856e+00,7.260000e+02,1.775751e+00,11,60,6.048503e+00,5
1272,-5.966266e+00,1.050000e+02,1.730566e+00,14,17,5.968768e+00,3
1273,-5.964591e+00,6.060000e+02,1.760047e+00,12,50,6.013806e+00,3
1274,-5.964575e+00,6.450000e+02,1.919171e+00,4,107,6.351155e+00,5
1275,-5.960932e+00,1.158000e+03,1.869941e+00,6,96,6.251104e+00,5
1276,-5.959623e+00,1.086000e+03,1.848512e+00,7,90,6.204143e+00,5
1277,-5.958524e+00,2.220000e+02,1.730746e+00,14,18,5.961462e+00,3
1278,-5.956405e+00,4.170000e+02,1.792575e+00,10,69,6.076191e+00,5
1279,-5.953893e+00,1.470000e+03,2.026099e+00,1,122,6.500601e+00,6
1280,-5.953615e+00,4.620000e+02,1.745264e+00,13,38,5.976713e+00,3
1281,-5.950354e+00,1.170000e+02,1.730936e+00,14,19,5.953774e+00,3
1282,-5.946676e+00,1.230000e+03,1.893708e+00,5,102,6.287333e+00,5
1283,-5.944918e+00,4.650000e+02,1.810366e+00,9,77,6.106091e+00,5
1284,-5.942888e+00,1.014000e+03,1.829023e+00,8,84,6.146373e+00,5
1285,-5.942527e+00,3.090000e+02,1.760567e+00,12,51,5.994528e+00,3
1286,-5.941757e+00,2.460000e+02,1.731136e+00,14,20,5.945706e+00,3
1287,-5.940385e+00,3.690000e+02,1.776380e+00,11,61,6.025842e+00,5
1288,-5.936799e+00,2.370000e+02,1.745658e+00,13,39,5.961595e+00,3
1289,-5.932732e+00,1.290000e+02,1.731346e+00,14,21,5.937258e+00,3
1290,-5.928587e+00,7.650000e+02,2.090545e+00,0,127,6.536552e+00,6
1291,-5.925948e+00,8.460000e+02,1.793306e+00,10,70,6.050513e+00,5
1292,-5.923280e+00,2.700000e+02,1.731566e+00,14,22,5.928433e+00,3
1293,-5.921602e+00,6.810000e+02,1.949620e+00,3,113,6.368106e+00,4
1294,-5.920046e+00,6.300000e+02,1.761098e+00,12,52,5.974933e+00,3
1295,-5.919671e+00,5.490000e+02,1.849498e+00,7,91,6.171474e+00,5
1296,-5.919560e+00,4.860000e+02,1.746062e+00,13,40,5.946136e+00,3
1297,-5.918220e+00,5.850000e+02,1.871008e+00,6,97,6.216465e+00,5
1298,-5.916738e+00,1.302000e+03,1.920398e+00,4,108,6.312936e+00,5
1299,-5.915705e+00,1.422000e+03,1.984164e+00,2,118,6.416312e+00,6
1300,-5.913501e+00,7.500000e+02,1.777020e+00,11,62,6.002876e+00,5
1301,-5.913402e+00,1.410000e+02,1.731797e+00,14,23,5.919233e+00,3
1302,-5.910890e+00,9.420000e+02,1.811190e+00,9,78,6.077752e+00,5
1303,-5.905699e+00,5.130000e+02,1.829933e+00,8,85,6.115711e+00,5
1304,-5.903097e+00,2.940000e+02,1.732037e+00,14,24,5.909659e+00,3
1305,-5.901901e+00,2.490000e+02,1.746477e+00,13,41,5.930337e+00,3
1306,-5.901209e+00,6.210000e+02,1.894859e+00,5,103,6.250766e+00,5
1307,-5.898964e+00,7.410000e+02,2.027599e+00,1,123,6.457597e+00,6
1308,-5.897148e+00,3.210000e+02,1.761640e+00,12,53,5.955023e+00,3
1309,-5.895084e+00,4.290000e+02,1.794047e+00,10,71,6.024540e+00,5
1310,-5.892367e+00,1.530000e+02,1.732288e+00,14,25,5.899713e+00,3
1311,-5.886207e+00,3.810000e+02,1.777671e+00,11,63,5.979604e+00,5
1312,-5.883820e+00,5.100000e+02,1.746902e+00,13,42,5.914201e+00,3
1313,-5.881211e+00,3.180000e+02,1.732548e+00,14,26,5.889397e+00,3
1314,-5.879329e+00,1.110000e+03,1.850497e+00,7,92,6.138543e+00,5
1315,-5.876462e+00,4.770000e+02,1.812025e+00,9,79,6.049129e+00,5
1316,-5.875122e+00,1.182000e+03,1.872087e+00,6,98,6.181575e+00,5
1317,-5.873836e+00,6.540000e+02,1.762192e+00,12,54,5.934798e+00,3
1318,-5.871306e+00,1.542000e+03,2.092174e+00,0,128,6.492016e+00,6
1319,-5.871026e+00,1.374000e+03,1.950944e+00,3,114,6.328042e+00,4
1320,-5.869630e+00,1.650000e+02,1.732819e+00,14,27,5.878712e+00,3
1321,-5.868525e+00,6.570000e+02,1.921639e+00,4,109,6.274487e+00,5
1322,-5.868114e+00,1.038000e+03,1.830854e+00,8,86,6.084777e+00,5
1323,-5.865320e+00,2.610000e+02,1.747337e+00,13,43,5.897733e+00,3
1324,-5.863814e+00,8.700000e+02,1.794800e+00,10,72,5.998273e+00,5
1325,-5.862769e+00,7.170000e+02,1.985577e+00,2,119,6.374662e+00,6
1326,-5.858503e+00,7.740000e+02,1.778333e+00,11,64,5.956028e+00,5
1327,-5.857625e+00,3.420000e+02,1.733100e+00,14,28,5.867660e+00,3
1328,-5.855361e+00,1.254000e+03,1.896023e+00,5,104,6.213960e+00,5
1329,-5.850108e+00,3.330000e+02,1.762755e+00,12,55,5.914261e+00,3
1330,-5.846401e+00,5.340000e+02,1.747783e+00,13,44,5.880934e+00,3
1331,-5.845196e+00,1.770000e+02,1.733391e+00,14,29,5.856244e+00,3
1332,-5.843673e+00,1.494000e+03,2.029114e+00,1,124,6.414394e+00,6
1333,-5.841634e+00,9.660000e+02,1.812872e+00,9,80,6.020225e+00,5
1334,-5.838597e+00,5.610000e+02,1.851507e+00,7,93,6.105352e+00,5
1335,-5.832344e+00,3.660000e+02,1.733692e+00,14,30,5.844465e+00,3
1336,-5.832141e+00,4.410000e+02,1.795564e+00,10,73,5.971715e+00,5
1337,-5.831639e+00,5.970000e+02,1.873179e+00,6,99,6.146437e+00,5
1338,-5.830391e+00,3.930000e+02,1.779006e+00,11,65,5.932151e+00,5
1339,-5.830136e+00,5.250000e+02,1.831787e+00,8,87,6.053574e+00,5
1340,-5.827063e+00,2.730000e+02,1.748239e+00,13,45,5.863807e+00,3
1341,-5.825968e+00,6.780000e+02,1.763328e+00,12,56,5.893413e+00,3
1342,-5.820079e+00,6.930000e+02,1.952281e+00,3,115,6.287762e+00,4
1343,-5.819938e+00,1.326000e+03,1.922894e+00,4,110,6.235811e+00,5
1344,-5.819069e+00,1.890000e+02,1.734003e+00,14,31,5.832326e+00,3
1345,-5.813669e+00,7.770000e+02,2.093818e+00,0,129,6.447291e+00,6
1346,-5.809468e+00,1.446000e+03,1.987004e+00,2,120,6.332807e+00,6
1347,-5.809135e+00,6.330000e+02,1.897200e+00,5,105,6.176917e+00,5
1348,-5.807308e+00,5.580000e+02,1.748706e+00,13,46,5.846354e+00,3
1349,-5.806408e+00,4.890000e+02,1.813731e+00,9,81,5.991042e+00,5
1350,-5.805371e+00,3.900000e+02,1.734325e+00,14,32,5.819828e+00,3
1351,-5.801870e+00,7.980000e+02,1.779689e+00,11,66,5.907974e+00,5
1352,-5.801415e+00,3.450000e+02,1.763912e+00,12,57,5.872255e+00,3
1353,-5.800066e+00,8.940000e+02,1.796339e+00,10,74,5.944867e+00,5
1354,-5.797476e+00,1.134000e+03,1.852530e+00,7,94,6.071905e+00,5
1355,-5.793124e+00,6.000000e+00,1.720758e+00,15,0,5.793124e+00,3
1356,-5.792697e+00,9.000000e+00,1.720768e+00,15,1,5.792699e+00,3
1357,-5.791845e+00,3.000000e+01,1.720788e+00,15,2,5.791853e+00,3
1358,-5.791764e+00,1.062000e+03,1.832732e+00,8,88,6.022103e+00,5
1359,-5.791251e+00,2.010000e+02,1.734657e+00,14,33,5.806973e+00,3
1360,-5.790565e+00,2.100000e+01,1.720818e+00,15,3,5.790587e+00,3
1361,-5.788860e+00,5.400000e+01,1.720858e+00,15,4,5.788906e+00,3
1362,-5.788023e+00,7.530000e+02,2.030644e+00,1,125,6.370994e+00,6
1363,-5.787774e+00,1.206000e+03,1.874283e+00,6,100,6.111052e+00,5
1364,-5.787136e+00,2.850000e+02,1.749183e+00,13,47,5.828580e+00,3
1365,-5.786728e+00,3.300000e+01,1.720908e+00,15,5,5.786812e+00,3
1366,-5.784170e+00,7.800000e+01,1.720967e+00,15,6,5.784307e+00,3
1367,-5.781186e+00,4.500000e+01,1.721037e+00,15,7,5.781396e+00,3
1368,-5.777776e+00,1.020000e+02,1.721117e+00,15,8,5.778079e+00,3
1369,-5.776711e+00,4.140000e+02,1.734999e+00,14,34,5.793765e+00,3
1370,-5.776450e+00,7.020000e+02,1.764507e+00,12,58,5.850789e+00,5
1371,-5.773940e+00,5.700000e+01,1.721207e+00,15,9,5.774360e+00,3
1372,-5.772944e+00,4.050000e+02,1.780384e+00,11,67,5.883499e+00,5
1373,-5.770978e+00,6.690000e+02,1.924161e+00,4,111,6.196911e+00,5
1374,-5.770786e+00,9.900000e+02,1.814601e+00,9,82,5.961582e+00,5
1375,-5.769679e+00,1.260000e+02,1.721306e+00,15,10,5.770242e+00,3
1376,-5.768765e+00,1.398000e+03,1.953631e+00,3,116,6.247267e+00,6
1377,-5.767589e+00,4.530000e+02,1.797125e+00,10,75,5.917732e+00,5
1378,-5.766548e+00,5.820000e+02,1.749670e+00,13,48,5.810484e+00,3
1379,-5.764992e+00,6.900000e+01,1.721416e+00,15,11,5.765728e+00,3
1380,-5.762532e+00,1.278000e+03,1.898391e+00,5,106,6.139640e+00,5
1381,-5.761749e+00,2.130000e+02,1.735351e+00,14,35,5.780206e+00,3
1382,-5.759879e+00,1.500000e+02,1.721536e+00,15,12,5.760819e+00,3
1383,-5.755970e+00,5.730000e+02,1.853565e+00,7,95,6.038204e+00,5
1384,-5.755804e+00,7.290000e+02,1.988446e+00,2,121,6.290747e+00,6
1385,-5.755679e+00,1.566000e+03,2.095478e+00,0,130,6.402381e+00,6
1386,-5.754342e+00,8.100000e+01,1.721665e+00,15,13,5.755518e+00,3
1387,-5.753002e+00,5.370000e+02,1.833689e+00,8,89,5.990368e+00,5
1388,-5.751075e+00,3.570000e+02,1.765113e+00,12,59,5.829016e+00,5
1389,-5.748380e+00,1.740000e+02,1.721805e+00,15,14,5.749829e+00,3
1390,-5.746368e+00,4.380000e+02,1.735713e+00,14,36,5.766297e+00,3
1391,-5.745544e+00,2.970000e+02,1.750168e+00,13,49,5.792071e+00,3
1392,-5.743612e+00,8.220000e+02,1.781090e+00,11,68,5.858727e+00,5
1393,-5.743527e+00,6.090000e+02,1.875400e+00,6,101,6.075426e+00,5
1394,-5.741993e+00,9.300000e+01,1.721954e+00,15,15,5.743752e+00,3
1395,-5.735182e+00,1.980000e+02,1.722114e+00,15,16,5.737292e+00,3
1396,-5.734768e+00,5.010000e+02,1.815483e+00,9,83,5.931848e+00,5
1397,-5.734712e+00,9.180000e+02,1.797923e+00,10,76,5.890312e+00,5
1398,-5.732016e+00,1.518000e+03,2.032190e+00,1,126,6.327402e+00,6
1399,-5.730568e+00,2.250000e+02,1.736086e+00,14,37,5.752043e+00,3
1400,-5.727947e+00,1.050000e+02,1.722284e+00,15,17,5.730449e+00,3
1401,-5.725291e+00,7.260000e+02,1.765729e+00,12,60,5.806938e+00,5
1402,-5.724127e+00,6.060000e+02,1.750677e+00,13,50,5.773342e+00,3
1403,-5.721647e+00,1.350000e+03,1.925442e+00,4,112,6.157790e+00,5
1404,-5.720288e+00,2.220000e+02,1.722463e+00,15,18,5.723226e+00,3
1405,-5.717085e+00,7.050000e+02,1.954996e+00,3,117,6.206561e+00,6
1406,-5.715553e+00,6.450000e+02,1.899594e+00,5,107,6.102133e+00,5
1407,-5.714348e+00,4.620000e+02,1.736468e+00,14,38,5.737445e+00,3
1408,-5.714079e+00,1.158000e+03,1.854613e+00,7,96,6.004251e+00,5
1409,-5.713876e+00,4.170000e+02,1.781806e+00,11,69,5.833661e+00,5
1410,-5.713850e+00,1.086000e+03,1.834658e+00,8,90,5.958370e+00,5
1411,-5.712206e+00,1.170000e+02,1.722653e+00,15,19,5.715626e+00,3
1412,-5.703700e+00,2.460000e+02,1.722853e+00,15,20,5.707649e+00,3
1413,-5.702297e+00,3.090000e+02,1.751196e+00,13,51,5.754298e+00,3
1414,-5.701779e+00,1.470000e+03,1.989903e+00,2,122,6.248487e+00,6
1415,-5.701436e+00,4.650000e+02,1.798732e+00,10,77,5.862608e+00,5
1416,-5.699098e+00,3.690000e+02,1.766356e+00,12,61,5.784556e+00,5
1417,-5.698901e+00,1.230000e+03,1.876530e+00,6,102,6.039559e+00,5
1418,-5.698357e+00,1.014000e+03,1.816376e+00,9,84,5.901841e+00,5
1419,-5.697711e+00,2.370000e+02,1.736862e+00,14,39,5.722507e+00,3
1420,-5.697337e+00,7.890000e+02,2.097154e+00,0,131,6.357288e+00,6
1421,-5.694772e+00,1.290000e+02,1.723062e+00,15,21,5.699298e+00,3
1422,-5.685422e+00,2.700000e+02,1.723282e+00,15,22,5.690575e+00,3
1423,-5.683737e+00,8.460000e+02,1.782534e+00,11,70,5.808303e+00,5
1424,-5.680656e+00,4.860000e+02,1.737265e+00,14,40,5.707231e+00,3
1425,-5.680053e+00,6.300000e+02,1.751725e+00,13,52,5.734941e+00,3
1426,-5.675654e+00,7.650000e+02,2.033750e+00,1,127,6.283619e+00,6
1427,-5.675649e+00,1.410000e+02,1.723512e+00,15,23,5.681480e+00,3
1428,-5.674310e+00,5.490000e+02,1.835638e+00,8,91,5.926112e+00,5
1429,-5.672499e+00,7.500000e+02,1.766994e+00,12,62,5.761873e+00,5
1430,-5.671947e+00,6.810000e+02,1.926737e+00,4,113,6.118451e+00,5
1431,-5.671804e+00,5.850000e+02,1.855672e+00,7,97,5.970049e+00,5
1432,-5.668201e+00,1.302000e+03,1.900810e+00,5,108,6.064398e+00,5
1433,-5.667763e+00,9.420000e+02,1.799553e+00,10,78,5.834624e+00,5
1434,-5.665455e+00,2.940000e+02,1.723752e+00,15,24,5.672017e+00,3
1435,-5.665041e+00,1.422000e+03,1.956375e+00,3,118,6.165647e+00,6
1436,-5.663185e+00,2.490000e+02,1.737679e+00,14,41,5.691621e+00,3
1437,-5.661553e+00,5.130000e+02,1.817281e+00,9,85,5.871565e+00,5
1438,-5.657399e+00,3.210000e+02,1.752265e+00,13,53,5.715274e+00,3
1439,-5.654840e+00,1.530000e+02,1.724002e+00,15,25,5.662186e+00,3
1440,-5.653898e+00,6.210000e+02,1.877672e+00,6,103,6.003455e+00,5
1441,-5.653197e+00,4.290000e+02,1.783273e+00,11,71,5.782653e+00,5
1442,-5.647396e+00,7.410000e+02,1.991374e+00,2,123,6.206029e+00,6
1443,-5.645492e+00,3.810000e+02,1.767643e+00,12,63,5.738889e+00,5
