#Idx,Group
2655,23
2656,6
2657,7
2658,29
2659,17
2660,28
2661,29
2662,17
2663,29
2664,23
2665,18
2666,17
2667,7
2668,29
2669,12
2670,17
2671,27
2672,29
2673,27
2674,17
2675,12
2676,5
2677,29
2678,12
2679,23
2680,5
2681,5
2682,6
2683,18
2684,17
2685,28
2686,29
2687,28
2688,28
2689,17
2690,18
2691,27
2692,28
2693,12
2694,7
2695,28
2696,5
2697,23
2698,29
2699,23
2700,28
2701,27
2702,17
2703,28
2704,23
2705,7
2706,29
2707,28
2708,18
2709,17
2710,12
2711,18
2712,12
2713,7
2714,28
2715,12
2716,29
2717,5
2718,28
2719,27
2720,18
2721,27
2722,17
2723,28
2724,18
2725,6
2726,23
2727,23
2728,29
2729,23
2730,17
2731,27
2732,28
2733,27
2734,27
2735,5
2736,18
2737,12
2738,29
2739,12
2740,5
2741,27
2742,28
2743,27
2744,7
2745,7
2746,27
2747,17
2748,28
2749,27
2750,23
2751,12
2752,29
2753,27
2754,27
2755,5
2756,23
2757,28
2758,7
2759,17
2760,12
2761,18
2762,18
2763,23
2764,29
2765,28
2766,18
2767,18
2768,27
2769,27
2770,12
2771,23
2772,17
2773,28
2774,28
2775,28
2776,27
2777,28
2778,18
2779,28
2780,29
2781,12
2782,12
2783,28
2784,7
2785,23
2786,28
2787,5
2788,27
2789,17
2790,27
2791,28
2792,7
2793,28
2794,23
2795,5
2796,29
2797,28
2798,12
2799,23
2800,7
2801,18
2802,28
2803,17
2804,12
2805,28
2806,27
2807,27
2808,18
2809,27
2810,18
2811,29
2812,27
2813,27
2814,23
2815,28
2816,29
2817,17
2818,29
2819,17
2820,29
2821,27
2822,12
2823,17
2824,27
2825,23
2826,29
2827,28
2828,18
2829,17
2830,17
2831,7
2832,18
2833,29
2834,27
2835,17
2836,27
2837,29
2838,12
2839,29
2840,12
2841,17
2842,28
2843,29
2844,23
2845,7
2846,27
2847,5
2848,27
2849,17
2850,28
2851,17
2852,27
2853,29
2854,27
2855,28
2856,18
2857,23
2858,23
2859,7
2860,17
2861,5
2862,29
2863,29
2864,28
2865,12
2866,28
2867,27
2868,28
2869,17
2870,12
2871,27
2872,28
2873,29
2874,17
2875,12
2876,28
2877,18
2878,28
2879,7
2880,18
2881,17
2882,18
2883,28
2884,27
2885,28
2886,29
2887,29
2888,23
2889,23
2890,28
2891,27
2892,17
2893,28
2894,23
2895,17
2896,27
2897,29
2898,18
2899,12
2900,28
2901,7
2902,17
2903,28
2904,27
2905,7
2906,12
2907,28
2908,27
2909,29
2910,27
2911,12
2912,29
2913,27
2914,27
2915,23
2916,28
2917,27
2918,17
2919,27
2920,17
2921,28
2922,27
2923,7
2924,29
2925,28
2926,27
2927,27
2928,23
2929,23
2930,18
2931,12
2932,27
2933,18
2934,29
2935,17
2936,18
2937,27
2938,29
2939,17
2940,18
2941,12
2942,23
2943,28
2944,27
2945,12
2946,27
2947,17
2948,28
2949,28
2950,28
2951,28
2952,28
2953,28
2954,7
2955,7
2956,29
2957,29
2958,27
2959,27
2960,12
2961,27
2962,28
2963,28
2964,23
2965,17
2966,7
2967,23
2968,17
2969,27
2970,29
2971,29
2972,17
2973,29
2974,17
2975,28
2976,28
2977,28
2978,23
2979,29
2980,28
2981,17
2982,18
2983,29
2984,18
2985,27
2986,29
2987,12
2988,17
2989,27
2990,17
2991,29
