id,v,Longitude,Latitude,rIn,EeVVib,EeVRot,DeltaEintDiss,OriginalLevel
1833,18,-3.300000e+01,-1.917487e+01,1.878128e+00,3.035850e+00,1.597096e-01,-1.933867e+00,1833
1834,19,-1.100000e+01,-1.917138e+01,1.864988e+00,3.177302e+00,1.860660e-02,-1.917902e+00,1834
1835,14,-7.100000e+01,-1.916679e+01,1.935832e+00,2.441203e+00,7.551648e-01,-2.081229e+00,1835
1836,10,-9.500000e+01,-1.915904e+01,2.004417e+00,1.801695e+00,1.395447e+00,-2.258375e+00,1836
1837,8,-1.050000e+02,-1.915382e+01,2.044765e+00,1.465094e+00,1.732571e+00,-2.351706e+00,1837
1838,0,-1.380000e+02,-1.914973e+01,2.342750e+00,0.000000e+00,3.198073e+00,-2.751155e+00,1838
1839,19,-1.200000e+01,-1.913757e+01,1.865136e+00,3.177302e+00,2.198740e-02,-1.914729e+00,1839
1840,12,-8.400000e+01,-1.912508e+01,1.968625e+00,2.127024e+00,1.073513e+00,-2.165365e+00,1840
1841,17,-4.600000e+01,-1.910945e+01,1.892036e+00,2.891467e+00,3.106348e-01,-1.956378e+00,1841
1842,19,-1.300000e+01,-1.910095e+01,1.865298e+00,3.177302e+00,2.564890e-02,-1.911309e+00,1842
1843,15,-6.400000e+01,-1.910058e+01,1.920864e+00,2.594109e+00,6.088791e-01,-2.034655e+00,1843
1844,13,-7.800000e+01,-1.909298e+01,1.952100e+00,2.285505e+00,9.182429e-01,-2.119080e+00,1844
1845,18,-3.400000e+01,-1.907860e+01,1.878554e+00,3.035850e+00,1.693372e-01,-1.925669e+00,1845
1846,19,-1.400000e+01,-1.906153e+01,1.865471e+00,3.177302e+00,2.959110e-02,-1.907645e+00,1846
1847,16,-5.600000e+01,-1.905973e+01,1.906379e+00,2.744207e+00,4.628665e-01,-1.991226e+00,1847
1848,11,-9.000000e+01,-1.905332e+01,1.986462e+00,1.965758e+00,1.241956e+00,-2.205335e+00,1848
1849,7,-1.100000e+02,-1.904052e+01,2.067605e+00,1.292494e+00,1.916501e+00,-2.391883e+00,1849
1850,19,-1.500000e+01,-1.901931e+01,1.865657e+00,3.177302e+00,3.381370e-02,-1.903738e+00,1850
1851,3,-1.270000e+02,-1.900270e+01,2.180906e+00,5.724673e-01,2.640309e+00,-2.587093e+00,1851
1852,4,-1.230000e+02,-1.899974e+01,2.147611e+00,7.570117e-01,2.456060e+00,-2.536573e+00,1852
1853,18,-3.500000e+01,-1.897955e+01,1.878993e+00,3.035850e+00,1.792422e-01,-1.917272e+00,1853
1854,17,-4.700000e+01,-1.897572e+01,1.892631e+00,2.891467e+00,3.240070e-01,-1.946512e+00,1854
1855,19,-1.600000e+01,-1.897428e+01,1.865856e+00,3.177302e+00,3.831670e-02,-1.899591e+00,1855
1856,14,-7.200000e+01,-1.895874e+01,1.936775e+00,2.441203e+00,7.759693e-01,-2.066560e+00,1856
1857,2,-1.310000e+02,-1.895736e+01,2.220384e+00,3.848158e-01,2.832495e+00,-2.634942e+00,1857
1858,5,-1.190000e+02,-1.894924e+01,2.118552e+00,9.384983e-01,2.279624e+00,-2.483419e+00,1858
1859,19,-1.700000e+01,-1.892645e+01,1.866067e+00,3.177302e+00,4.309960e-02,-1.895207e+00,1859
1860,15,-6.500000e+01,-1.891377e+01,1.921705e+00,2.594109e+00,6.275600e-01,-2.021364e+00,1860
1861,16,-5.700000e+01,-1.889678e+01,1.907109e+00,2.744207e+00,4.791615e-01,-1.979485e+00,1861
1862,9,-1.010000e+02,-1.889382e+01,2.025204e+00,1.634816e+00,1.588848e+00,-2.286717e+00,1862
1863,18,-3.600000e+01,-1.887773e+01,1.879444e+00,3.035850e+00,1.894236e-01,-1.908683e+00,1863
1864,12,-8.500000e+01,-1.887710e+01,1.969768e+00,2.127024e+00,1.098312e+00,-2.148139e+00,1864
1865,10,-9.600000e+01,-1.887616e+01,2.005744e+00,1.801695e+00,1.423735e+00,-2.238933e+00,1865
1866,19,-1.800000e+01,-1.887582e+01,1.866290e+00,3.177302e+00,4.816200e-02,-1.890588e+00,1866
1867,13,-7.900000e+01,-1.886368e+01,1.953148e+00,2.285505e+00,9.411734e-01,-2.103050e+00,1867
1868,1,-1.350000e+02,-1.886298e+01,2.270292e+00,1.940088e-01,3.032739e+00,-2.680082e+00,1868
1869,6,-1.150000e+02,-1.885200e+01,2.092647e+00,1.116977e+00,2.110870e+00,-2.427675e+00,1869
1870,17,-4.800000e+01,-1.883927e+01,1.893240e+00,2.891467e+00,3.376521e-01,-1.936482e+00,1870
1871,8,-1.060000e+02,-1.883842e+01,2.046277e+00,1.465094e+00,1.764111e+00,-2.330219e+00,1871
1872,19,-1.900000e+01,-1.882240e+01,1.866526e+00,3.177302e+00,5.350410e-02,-1.885736e+00,1872
1873,11,-9.100000e+01,-1.878664e+01,1.987703e+00,1.965758e+00,1.268624e+00,-2.186927e+00,1873
1874,18,-3.700000e+01,-1.877316e+01,1.879908e+00,3.035850e+00,1.998809e-01,-1.899905e+00,1874
1875,19,-2.000000e+01,-1.876619e+01,1.866775e+00,3.177302e+00,5.912520e-02,-1.880653e+00,1875
1876,14,-7.300000e+01,-1.874807e+01,1.937733e+00,2.441203e+00,7.970363e-01,-2.051736e+00,1876
1877,16,-5.800000e+01,-1.873114e+01,1.907852e+00,2.744207e+00,4.957259e-01,-1.967578e+00,1877
1878,15,-6.600000e+01,-1.872430e+01,1.922561e+00,2.594109e+00,6.465067e-01,-2.007912e+00,1878
1879,0,-1.390000e+02,-1.871886e+01,2.345237e+00,0.000000e+00,3.241160e+00,-2.722483e+00,1879
1880,7,-1.110000e+02,-1.870883e+01,2.069218e+00,1.292494e+00,1.949670e+00,-2.369389e+00,1880
1881,19,-2.100000e+01,-1.870719e+01,1.867036e+00,3.177302e+00,6.502540e-02,-1.875343e+00,1881
1882,17,-4.900000e+01,-1.870010e+01,1.893861e+00,2.891467e+00,3.515697e-01,-1.926286e+00,1882
1883,18,-3.800000e+01,-1.866583e+01,1.880385e+00,3.035850e+00,2.106136e-01,-1.890944e+00,1883
1884,19,-2.200000e+01,-1.864540e+01,1.867309e+00,3.177302e+00,7.120410e-02,-1.869807e+00,1884
1885,13,-8.000000e+01,-1.863179e+01,1.954212e+00,2.285505e+00,9.643626e-01,-2.086872e+00,1885
1886,12,-8.600000e+01,-1.862656e+01,1.970926e+00,2.127024e+00,1.123366e+00,-2.130771e+00,1886
1887,4,-1.240000e+02,-1.862370e+01,2.149527e+00,7.570117e-01,2.493665e+00,-2.511324e+00,1887
1888,3,-1.280000e+02,-1.861252e+01,2.182936e+00,5.724673e-01,2.679327e+00,-2.560968e+00,1888
1889,9,-1.020000e+02,-1.859224e+01,2.026639e+00,1.634816e+00,1.619006e+00,-2.266124e+00,1889
1890,10,-9.700000e+01,-1.859079e+01,2.007088e+00,1.801695e+00,1.452272e+00,-2.219361e+00,1890
1891,5,-1.200000e+02,-1.858726e+01,2.120367e+00,9.384983e-01,2.315822e+00,-2.459049e+00,1891
1892,19,-2.300000e+01,-1.858083e+01,1.867595e+00,3.177302e+00,7.766080e-02,-1.864048e+00,1892
1893,16,-5.900000e+01,-1.856281e+01,1.908610e+00,2.744207e+00,5.125583e-01,-1.955507e+00,1893
1894,17,-5.000000e+01,-1.855821e+01,1.894496e+00,2.891467e+00,3.657585e-01,-1.915925e+00,1894
1895,18,-3.900000e+01,-1.855576e+01,1.880875e+00,3.035850e+00,2.216212e-01,-1.881806e+00,1895
1896,2,-1.320000e+02,-1.855298e+01,2.222541e+00,3.848158e-01,2.872933e+00,-2.607941e+00,1896
1897,14,-7.400000e+01,-1.853478e+01,1.938706e+00,2.441203e+00,8.183652e-01,-2.036759e+00,1897
1898,15,-6.700000e+01,-1.853219e+01,1.923431e+00,2.594109e+00,6.657180e-01,-1.994301e+00,1898
1899,8,-1.070000e+02,-1.852060e+01,2.047807e+00,1.465094e+00,1.795893e+00,-2.308614e+00,1899
1900,11,-9.200000e+01,-1.851745e+01,1.988960e+00,1.965758e+00,1.295543e+00,-2.168384e+00,1900
1901,19,-2.400000e+01,-1.851349e+01,1.867894e+00,3.177302e+00,8.439530e-02,-1.858068e+00,1901
1902,6,-1.160000e+02,-1.850400e+01,2.094367e+00,1.116977e+00,2.145669e+00,-2.404187e+00,1902
1903,1,-1.360000e+02,-1.844433e+01,2.272601e+00,1.940088e-01,3.074605e+00,-2.652209e+00,1903
1904,19,-2.500000e+01,-1.844337e+01,1.868205e+00,3.177302e+00,9.140720e-02,-1.851870e+00,1904
1905,18,-4.000000e+01,-1.844294e+01,1.881379e+00,3.035850e+00,2.329027e-01,-1.872503e+00,1905
1906,17,-5.100000e+01,-1.841361e+01,1.895145e+00,2.891467e+00,3.802181e-01,-1.905397e+00,1906
1907,13,-8.100000e+01,-1.839732e+01,1.955291e+00,2.285505e+00,9.878093e-01,-2.070548e+00,1907
1908,16,-6.000000e+01,-1.839182e+01,1.909381e+00,2.744207e+00,5.296579e-01,-1.943273e+00,1908
1909,7,-1.120000e+02,-1.837476e+01,2.070849e+00,1.292494e+00,1.983077e+00,-2.346784e+00,1909
1910,12,-8.700000e+01,-1.837349e+01,1.972100e+00,2.127024e+00,1.148673e+00,-2.113264e+00,1910
1911,19,-2.600000e+01,-1.837048e+01,1.868529e+00,3.177302e+00,9.869630e-02,-1.845455e+00,1911
1912,15,-6.800000e+01,-1.833744e+01,1.924316e+00,2.594109e+00,6.851932e-01,-1.980533e+00,1912
1913,18,-4.100000e+01,-1.832739e+01,1.881895e+00,3.035850e+00,2.444578e-01,-1.863049e+00,1913
1914,14,-7.500000e+01,-1.831890e+01,1.939693e+00,2.441203e+00,8.399541e-01,-2.021631e+00,1914
1915,10,-9.800000e+01,-1.830295e+01,2.008449e+00,1.801695e+00,1.481056e+00,-2.199660e+00,1915
1916,19,-2.700000e+01,-1.829482e+01,1.868866e+00,3.177302e+00,1.062621e-01,-1.838826e+00,1916
1917,9,-1.030000e+02,-1.828823e+01,2.028091e+00,1.634816e+00,1.649408e+00,-2.245408e+00,1917
1918,0,-1.400000e+02,-1.828586e+01,2.347751e+00,0.000000e+00,3.284461e+00,-2.693740e+00,1918
1919,17,-5.200000e+01,-1.826632e+01,1.895806e+00,2.891467e+00,3.949473e-01,-1.894704e+00,1919
1920,11,-9.300000e+01,-1.824575e+01,1.990234e+00,1.965758e+00,1.322713e+00,-2.149707e+00,1920
1921,4,-1.250000e+02,-1.824538e+01,2.151466e+00,7.570117e-01,2.531497e+00,-2.485981e+00,1921
1922,5,-1.210000e+02,-1.822297e+01,2.122201e+00,9.384983e-01,2.352251e+00,-2.434580e+00,1922
1923,3,-1.290000e+02,-1.822010e+01,2.184988e+00,5.724673e-01,2.718569e+00,-2.534753e+00,1923
1924,16,-6.100000e+01,-1.821816e+01,1.910166e+00,2.744207e+00,5.470240e-01,-1.930877e+00,1924
1925,19,-2.800000e+01,-1.821640e+01,1.869215e+00,3.177302e+00,1.141039e-01,-1.831985e+00,1925
1926,18,-4.200000e+01,-1.820911e+01,1.882424e+00,3.035850e+00,2.562860e-01,-1.853478e+00,1926
1927,8,-1.080000e+02,-1.820038e+01,2.049356e+00,1.465094e+00,1.827915e+00,-2.286893e+00,1927
1928,13,-8.200000e+01,-1.816029e+01,1.956385e+00,2.285505e+00,1.011512e+00,-2.054080e+00,1928
1929,6,-1.170000e+02,-1.815368e+01,2.096106e+00,1.116977e+00,2.180702e+00,-2.380594e+00,1929
1930,2,-1.330000e+02,-1.814640e+01,2.224722e+00,3.848158e-01,2.913591e+00,-2.580858e+00,1930
1931,15,-6.900000e+01,-1.814006e+01,1.925215e+00,2.594109e+00,7.049310e-01,-1.966608e+00,1931
1932,19,-2.900000e+01,-1.813523e+01,1.869577e+00,3.177302e+00,1.222216e-01,-1.824934e+00,1932
1933,12,-8.800000e+01,-1.811788e+01,1.973290e+00,2.127024e+00,1.174234e+00,-2.095617e+00,1933
1934,17,-5.300000e+01,-1.811633e+01,1.896482e+00,2.891467e+00,4.099460e-01,-1.883845e+00,1934
1935,14,-7.600000e+01,-1.810041e+01,1.940695e+00,2.441203e+00,8.618022e-01,-2.006353e+00,1935
1936,18,-4.300000e+01,-1.808811e+01,1.882966e+00,3.035850e+00,2.683861e-01,-1.844413e+00,1936
1937,19,-3.000000e+01,-1.805130e+01,1.869952e+00,3.177302e+00,1.306147e-01,-1.817676e+00,1937
1938,16,-6.200000e+01,-1.804184e+01,1.910965e+00,2.744207e+00,5.646556e-01,-1.918319e+00,1938
1939,7,-1.130000e+02,-1.803833e+01,2.072499e+00,1.292494e+00,2.016720e+00,-2.324069e+00,1939
1940,1,-1.370000e+02,-1.802351e+01,2.274936e+00,1.940088e-01,3.116687e+00,-2.624259e+00,1940
1941,10,-9.900000e+01,-1.801266e+01,2.009826e+00,1.801695e+00,1.510085e+00,-2.179834e+00,1941
1942,9,-1.040000e+02,-1.798178e+01,2.029560e+00,1.634816e+00,1.680052e+00,-2.224572e+00,1942
1943,20,-0.000000e+00,-1.797286e+01,1.857550e+00,3.315761e+00,0.000000e+00,-1.797286e+00,1943
1944,11,-9.400000e+01,-1.797156e+01,1.991523e+00,1.965758e+00,1.350132e+00,-2.130899e+00,1944
1945,20,-1.000000e+00,-1.797008e+01,1.857563e+00,3.315761e+00,2.781000e-04,-1.797009e+00,1945
1946,19,-3.100000e+01,-1.796461e+01,1.870339e+00,3.177302e+00,1.392829e-01,-1.810213e+00,1946
1947,20,-2.000000e+00,-1.796452e+01,1.857588e+00,3.315761e+00,8.341000e-04,-1.796460e+00,1947
1948,18,-4.400000e+01,-1.796439e+01,1.883522e+00,3.035850e+00,2.807580e-01,-1.835197e+00,1948
1949,17,-5.400000e+01,-1.796366e+01,1.897171e+00,2.891467e+00,4.252129e-01,-1.872821e+00,1949
1950,20,-3.000000e+00,-1.795618e+01,1.857625e+00,3.315761e+00,1.667800e-03,-1.795641e+00,1950
1951,20,-4.000000e+00,-1.794506e+01,1.857674e+00,3.315761e+00,2.779700e-03,-1.794555e+00,1951
1952,15,-7.000000e+01,-1.794007e+01,1.926128e+00,2.594109e+00,7.249302e-01,-1.952529e+00,1952
1953,20,-5.000000e+00,-1.793116e+01,1.857736e+00,3.315761e+00,4.169400e-03,-1.793205e+00,1953
1954,13,-8.300000e+01,-1.792071e+01,1.957494e+00,2.285505e+00,1.035470e+00,-2.037468e+00,1954
1955,20,-6.000000e+00,-1.791449e+01,1.857810e+00,3.315761e+00,5.836600e-03,-1.791594e+00,1955
1956,20,-7.000000e+00,-1.789504e+01,1.857897e+00,3.315761e+00,7.781700e-03,-1.789724e+00,1956
1957,14,-7.700000e+01,-1.787935e+01,1.941712e+00,2.441203e+00,8.839084e-01,-1.990927e+00,1957
1958,8,-1.090000e+02,-1.787778e+01,2.050922e+00,1.465094e+00,1.860175e+00,-2.265058e+00,1958
1959,19,-3.200000e+01,-1.787519e+01,1.870739e+00,3.177302e+00,1.482251e-01,-1.802548e+00,1959
1960,20,-8.000000e+00,-1.787281e+01,1.857996e+00,3.315761e+00,1.000430e-02,-1.787599e+00,1960
1961,4,-1.260000e+02,-1.786480e+01,2.153425e+00,7.570117e-01,2.569554e+00,-2.460547e+00,1961
1962,16,-6.300000e+01,-1.786288e+01,1.911778e+00,2.744207e+00,5.825514e-01,-1.905602e+00,1962
1963,12,-8.900000e+01,-1.785976e+01,1.974496e+00,2.127024e+00,1.200046e+00,-2.077834e+00,1963
1964,5,-1.220000e+02,-1.785639e+01,2.124057e+00,9.384983e-01,2.388909e+00,-2.410015e+00,1964
1965,0,-1.410000e+02,-1.785072e+01,2.350294e+00,0.000000e+00,3.327974e+00,-2.664926e+00,1965
1966,20,-9.000000e+00,-1.784781e+01,1.858108e+00,3.315761e+00,1.250450e-02,-1.785220e+00,1966
1967,18,-4.500000e+01,-1.783796e+01,1.884090e+00,3.035850e+00,2.934007e-01,-1.825834e+00,1967
1968,3,-1.300000e+02,-1.782547e+01,2.187063e+00,5.724673e-01,2.758032e+00,-2.508453e+00,1968
1969,20,-1.000000e+01,-1.782004e+01,1.858232e+00,3.315761e+00,1.528170e-02,-1.782591e+00,1969
1970,17,-5.500000e+01,-1.780832e+01,1.897873e+00,2.891467e+00,4.407471e-01,-1.861634e+00,1970
1971,6,-1.180000e+02,-1.780104e+01,2.097865e+00,1.116977e+00,2.215966e+00,-2.356899e+00,1971
1972,20,-1.100000e+01,-1.778950e+01,1.858368e+00,3.315761e+00,1.833610e-02,-1.779714e+00,1972
1973,19,-3.300000e+01,-1.778303e+01,1.871152e+00,3.177302e+00,1.574413e-01,-1.794683e+00,1973
1974,20,-1.200000e+01,-1.775618e+01,1.858517e+00,3.315761e+00,2.166760e-02,-1.776590e+00,1974
1975,2,-1.340000e+02,-1.773763e+01,2.226928e+00,3.848158e-01,2.954467e+00,-2.553695e+00,1975
1976,15,-7.100000e+01,-1.773747e+01,1.927055e+00,2.594109e+00,7.451902e-01,-1.938297e+00,1976
1977,20,-1.300000e+01,-1.772010e+01,1.858678e+00,3.315761e+00,2.527560e-02,-1.773224e+00,1977
1978,10,-1.000000e+02,-1.771992e+01,2.011221e+00,1.801695e+00,1.539359e+00,-2.159883e+00,1978
1979,18,-4.600000e+01,-1.770883e+01,1.884672e+00,3.035850e+00,3.063139e-01,-1.816316e+00,1979
1980,7,-1.140000e+02,-1.769955e+01,2.074169e+00,1.292494e+00,2.050598e+00,-2.301247e+00,1980
1981,11,-9.500000e+01,-1.769491e+01,1.992829e+00,1.965758e+00,1.377798e+00,-2.111961e+00,1981
1982,19,-3.400000e+01,-1.768813e+01,1.871578e+00,3.177302e+00,1.669310e-01,-1.786622e+00,1982
1983,16,-6.400000e+01,-1.768129e+01,1.912605e+00,2.744207e+00,6.007109e-01,-1.892726e+00,1983
1984,20,-1.400000e+01,-1.768125e+01,1.858852e+00,3.315761e+00,2.916060e-02,-1.769617e+00,1984
1985,13,-8.400000e+01,-1.767860e+01,1.958619e+00,2.285505e+00,1.059682e+00,-2.020716e+00,1985
1986,9,-1.050000e+02,-1.767294e+01,2.031047e+00,1.634816e+00,1.710936e+00,-2.203618e+00,1986
1987,14,-7.800000e+01,-1.765572e+01,1.942743e+00,2.441203e+00,9.062715e-01,-1.975354e+00,1987
1988,17,-5.600000e+01,-1.765031e+01,1.898589e+00,2.891467e+00,4.565479e-01,-1.850284e+00,1988
1989,20,-1.500000e+01,-1.763964e+01,1.859038e+00,3.315761e+00,3.332150e-02,-1.765772e+00,1989
1990,1,-1.380000e+02,-1.760055e+01,2.277296e+00,1.940088e-01,3.158983e+00,-2.596237e+00,1990
1991,12,-9.000000e+01,-1.759914e+01,1.975717e+00,2.127024e+00,1.226108e+00,-2.059916e+00,1991
1992,20,-1.600000e+01,-1.759527e+01,1.859236e+00,3.315761e+00,3.775850e-02,-1.761691e+00,1992
1993,19,-3.500000e+01,-1.759051e+01,1.872017e+00,3.177302e+00,1.766936e-01,-1.778368e+00,1993
1994,18,-4.700000e+01,-1.757701e+01,1.885267e+00,3.035850e+00,3.194962e-01,-1.806641e+00,1994
1995,8,-1.100000e+02,-1.755280e+01,2.052507e+00,1.465094e+00,1.892672e+00,-2.243111e+00,1995
1996,20,-1.700000e+01,-1.754814e+01,1.859447e+00,3.315761e+00,4.247180e-02,-1.757376e+00,1996
1997,15,-7.200000e+01,-1.753227e+01,1.927997e+00,2.594109e+00,7.657098e-01,-1.923913e+00,1997
1998,20,-1.800000e+01,-1.749825e+01,1.859671e+00,3.315761e+00,4.746020e-02,-1.752831e+00,1998
1999,16,-6.500000e+01,-1.749707e+01,1.913446e+00,2.744207e+00,6.191328e-01,-1.879693e+00,1999
2000,19,-3.600000e+01,-1.749016e+01,1.872468e+00,3.177302e+00,1.867284e-01,-1.769925e+00,2000
2001,17,-5.700000e+01,-1.748965e+01,1.899319e+00,2.891467e+00,4.726146e-01,-1.838771e+00,2001
2002,5,-1.230000e+02,-1.748755e+01,2.125933e+00,9.384983e-01,2.425793e+00,-2.385354e+00,2002
2003,4,-1.270000e+02,-1.748200e+01,2.155407e+00,7.570117e-01,2.607835e+00,-2.435023e+00,2003
2004,6,-1.190000e+02,-1.744610e+01,2.099644e+00,1.116977e+00,2.251460e+00,-2.333104e+00,2004
2005,20,-1.900000e+01,-1.744561e+01,1.859907e+00,3.315761e+00,5.272430e-02,-1.748057e+00,2005
2006,18,-4.800000e+01,-1.744249e+01,1.885875e+00,3.035850e+00,3.329476e-01,-1.796804e+00,2006
2007,13,-8.500000e+01,-1.743395e+01,1.959759e+00,2.285505e+00,1.084146e+00,-2.003824e+00,2007
2008,14,-7.900000e+01,-1.742953e+01,1.943790e+00,2.441203e+00,9.288902e-01,-1.959635e+00,2008
2009,3,-1.310000e+02,-1.742864e+01,2.189161e+00,5.724673e-01,2.797715e+00,-2.482070e+00,2009
2010,10,-1.010000e+02,-1.742475e+01,2.012632e+00,1.801695e+00,1.568876e+00,-2.139810e+00,2010
2011,11,-9.600000e+01,-1.741578e+01,1.994152e+00,1.965758e+00,1.405710e+00,-2.092895e+00,2011
2012,0,-1.420000e+02,-1.741349e+01,2.352866e+00,0.000000e+00,3.371697e+00,-2.636047e+00,2012
2013,20,-2.000000e+01,-1.739023e+01,1.860156e+00,3.315761e+00,5.826310e-02,-1.743057e+00,2013
2014,19,-3.700000e+01,-1.738710e+01,1.872933e+00,3.177302e+00,1.970347e-01,-1.761298e+00,2014
2015,9,-1.060000e+02,-1.736170e+01,2.032552e+00,1.634816e+00,1.742061e+00,-2.182547e+00,2015
2016,7,-1.150000e+02,-1.735845e+01,2.075857e+00,1.292494e+00,2.084708e+00,-2.278320e+00,2016
2017,12,-9.100000e+01,-1.733603e+01,1.976955e+00,2.127024e+00,1.252419e+00,-2.041866e+00,2017
2018,20,-2.100000e+01,-1.733209e+01,1.860417e+00,3.315761e+00,6.407690e-02,-1.737833e+00,2018
2019,2,-1.350000e+02,-1.732671e+01,2.229158e+00,3.848158e-01,2.995559e+00,-2.526455e+00,2019
2020,17,-5.800000e+01,-1.732633e+01,1.900062e+00,2.891467e+00,4.889461e-01,-1.827098e+00,2020
2021,15,-7.300000e+01,-1.732450e+01,1.928954e+00,2.594109e+00,7.864873e-01,-1.909379e+00,2021
2022,16,-6.600000e+01,-1.731023e+01,1.914302e+00,2.744207e+00,6.378164e-01,-1.866504e+00,2022
2023,18,-4.900000e+01,-1.730530e+01,1.886497e+00,3.035850e+00,3.466667e-01,-1.786807e+00,2023
2024,19,-3.800000e+01,-1.728132e+01,1.873410e+00,3.177302e+00,2.076126e-01,-1.752492e+00,2024
2025,20,-2.200000e+01,-1.727121e+01,1.860691e+00,3.315761e+00,7.016460e-02,-1.732388e+00,2025
2026,8,-1.110000e+02,-1.722548e+01,2.054110e+00,1.465094e+00,1.925405e+00,-2.221055e+00,2026
2027,20,-2.300000e+01,-1.720759e+01,1.860977e+00,3.315761e+00,7.652660e-02,-1.726724e+00,2027
2028,14,-8.000000e+01,-1.720080e+01,1.944852e+00,2.441203e+00,9.517635e-01,-1.943774e+00,2028
2029,13,-8.600000e+01,-1.718680e+01,1.960915e+00,2.285505e+00,1.108861e+00,-1.986795e+00,2029
2030,1,-1.390000e+02,-1.717547e+01,2.279683e+00,1.940088e-01,3.201491e+00,-2.568144e+00,2030
2031,19,-3.900000e+01,-1.717284e+01,1.873900e+00,3.177302e+00,2.184606e-01,-1.743514e+00,2031
2032,18,-5.000000e+01,-1.716544e+01,1.887132e+00,3.035850e+00,3.606531e-01,-1.776647e+00,2032
2033,17,-5.900000e+01,-1.716038e+01,1.900819e+00,2.891467e+00,5.055415e-01,-1.815264e+00,2033
2034,20,-2.400000e+01,-1.714123e+01,1.861276e+00,3.315761e+00,8.316240e-02,-1.720843e+00,2034
2035,11,-9.700000e+01,-1.713422e+01,1.995491e+00,1.965758e+00,1.433866e+00,-2.073703e+00,2035
2036,10,-1.020000e+02,-1.712717e+01,2.014061e+00,1.801695e+00,1.598634e+00,-2.119617e+00,2036
2037,16,-6.700000e+01,-1.712079e+01,1.915171e+00,2.744207e+00,6.567604e-01,-1.853161e+00,2037
2038,5,-1.240000e+02,-1.711646e+01,2.127830e+00,9.384983e-01,2.462902e+00,-2.360600e+00,2038
2039,15,-7.400000e+01,-1.711415e+01,1.929925e+00,2.594109e+00,8.075222e-01,-1.894696e+00,2039
2040,4,-1.280000e+02,-1.709698e+01,2.157410e+00,7.570117e-01,2.646337e+00,-2.409413e+00,2040
2041,6,-1.200000e+02,-1.708888e+01,2.101443e+00,1.116977e+00,2.287182e+00,-2.309211e+00,2041
2042,20,-2.500000e+01,-1.707215e+01,1.861587e+00,3.315761e+00,9.007110e-02,-1.714747e+00,2042
2043,12,-9.200000e+01,-1.707044e+01,1.978209e+00,2.127024e+00,1.278978e+00,-2.023684e+00,2043
2044,19,-4.000000e+01,-1.706165e+01,1.874404e+00,3.177302e+00,2.295789e-01,-1.734374e+00,2044
2045,9,-1.070000e+02,-1.704808e+01,2.034075e+00,1.634816e+00,1.773422e+00,-2.161362e+00,2045
2046,3,-1.320000e+02,-1.702963e+01,2.191282e+00,5.724673e-01,2.837616e+00,-2.455606e+00,2046
2047,18,-5.100000e+01,-1.702291e+01,1.887780e+00,3.035850e+00,3.749059e-01,-1.766326e+00,2047
2048,7,-1.160000e+02,-1.701504e+01,2.077565e+00,1.292494e+00,2.119049e+00,-2.255290e+00,2048
2049,20,-2.600000e+01,-1.700033e+01,1.861912e+00,3.315761e+00,9.725300e-02,-1.708440e+00,2049
2050,17,-6.000000e+01,-1.699180e+01,1.901590e+00,2.891467e+00,5.223997e-01,-1.803271e+00,2050
2051,0,-1.430000e+02,-1.697418e+01,2.355466e+00,0.000000e+00,3.415628e+00,-2.607104e+00,2051
2052,14,-8.100000e+01,-1.696954e+01,1.945929e+00,2.441203e+00,9.748899e-01,-1.927770e+00,2052
2053,19,-4.100000e+01,-1.694778e+01,1.874920e+00,3.177302e+00,2.409664e-01,-1.725088e+00,2053
2054,13,-8.700000e+01,-1.693715e+01,1.962086e+00,2.285505e+00,1.133826e+00,-1.969630e+00,2054
2055,16,-6.800000e+01,-1.692876e+01,1.916055e+00,2.744207e+00,6.759637e-01,-1.839664e+00,2055
2056,20,-2.700000e+01,-1.692578e+01,1.862248e+00,3.315761e+00,1.047073e-01,-1.701922e+00,2056
2057,2,-1.360000e+02,-1.691365e+01,2.231412e+00,3.848158e-01,3.036866e+00,-2.499141e+00,2057
2058,15,-7.500000e+01,-1.690124e+01,1.930911e+00,2.594109e+00,8.288132e-01,-1.879866e+00,2058
2059,8,-1.120000e+02,-1.689582e+01,2.055732e+00,1.465094e+00,1.958371e+00,-2.198890e+00,2059
2060,18,-5.200000e+01,-1.687772e+01,1.888442e+00,3.035850e+00,3.894245e-01,-1.755844e+00,2060
2061,11,-9.800000e+01,-1.685023e+01,1.996847e+00,1.965758e+00,1.462265e+00,-2.054388e+00,2061
2062,20,-2.800000e+01,-1.684852e+01,1.862598e+00,3.315761e+00,1.124334e-01,-1.695197e+00,2062
2063,19,-4.200000e+01,-1.683122e+01,1.875449e+00,3.177302e+00,2.526224e-01,-1.715689e+00,2063
2064,10,-1.030000e+02,-1.682720e+01,2.015507e+00,1.801695e+00,1.628631e+00,-2.099305e+00,2064
2065,17,-6.100000e+01,-1.682059e+01,1.902375e+00,2.891467e+00,5.395203e-01,-1.791120e+00,2065
2066,12,-9.300000e+01,-1.680240e+01,1.979478e+00,2.127024e+00,1.305782e+00,-2.005372e+00,2066
2067,20,-2.900000e+01,-1.676855e+01,1.862960e+00,3.315761e+00,1.204311e-01,-1.688266e+00,2067
2068,1,-1.400000e+02,-1.674829e+01,2.282097e+00,1.940088e-01,3.244209e+00,-2.539983e+00,2068
