#Idx,Group
2722,32
2723,33
2724,33
2725,32
2726,32
2727,32
2728,33
2729,32
2730,33
2731,33
2732,33
2733,33
2734,33
2735,33
2736,33
2737,32
2738,33
2739,33
2740,33
2741,33
2742,32
2743,32
2744,33
2745,32
2746,32
2747,33
2748,33
2749,32
2750,32
2751,32
2752,32
2753,33
2754,33
2755,32
2756,32
2757,33
2758,33
2759,33
2760,32
2761,33
2762,33
2763,33
2764,32
2765,32
2766,33
2767,32
2768,33
2769,33
2770,32
2771,33
2772,33
2773,33
2774,33
2775,32
2776,33
2777,33
2778,32
2779,32
2780,33
2781,33
2782,33
2783,33
2784,32
2785,32
2786,32
2787,33
2788,32
2789,32
2790,33
2791,32
2792,33
2793,33
2794,32
2795,33
2796,33
2797,33
2798,33
2799,32
2800,32
2801,34
2802,34
2803,33
2804,34
2805,34
2806,34
2807,33
2808,34
2809,34
2810,32
2811,33
2812,34
2813,33
2814,32
2815,33
2816,32
2817,34
2818,33
2819,34
2820,33
2821,32
2822,34
2823,32
2824,32
2825,34
2826,33
2827,33
2828,34
2829,34
2830,33
2831,33
2832,33
2833,34
2834,32
2835,34
2836,32
2837,32
2838,32
2839,33
2840,34
2841,34
2842,32
2843,32
2844,34
2845,32
2846,32
2847,33
2848,34
2849,33
2850,33
2851,33
2852,34
2853,34
2854,33
2855,33
2856,33
2857,34
2858,32
2859,32
2860,33
2861,34
2862,32
2863,34
2864,34
2865,33
2866,34
2867,34
2868,32
2869,32
2870,34
2871,33
2872,33
2873,34
2874,32
2875,34
2876,33
2877,34
2878,32
2879,33
2880,32
2881,32
2882,33
2883,32
2884,34
2885,34
2886,34
2887,32
2888,33
2889,33
2890,32
2891,34
2892,34
2893,33
2894,32
2895,33
2896,33
2897,34
2898,32
2899,32
2900,34
2901,33
2902,34
2903,34
2904,32
2905,33
2906,34
2907,34
2908,33
2909,34
2910,32
2911,34
2912,33
2913,33
2914,32
2915,34
2916,32
2917,34
2918,34
2919,34
2920,32
2921,32
2922,33
2923,34
2924,33
2925,32
2926,32
2927,33
2928,33
2929,34
2930,33
2931,32
2932,34
2933,33
2934,32
2935,32
2936,34
2937,34
2938,34
2939,34
2940,34
2941,32
2942,34
2943,34
2944,33
2945,32
2946,32
2947,33
2948,34
2949,33
2950,33
2951,33
2952,34
2953,33
2954,34
2955,34
2956,34
2957,32
2958,34
2959,34
2960,34
