Id,v,longitude,latitude,rin,eevvib,eevrot,deltaebarrier,bin
388,6,-17,-39.4524,2.002715,1.116977,0.05083,-3.947802,17
389,4,-49,-39.42584,2.055701,0.757012,0.413451,-3.998861,8
390,6,-18,-39.39267,2.002948,1.116977,0.056802,-3.942273,17
391,5,-37,-39.39169,2.028026,0.938498,0.235379,-3.961757,4
392,3,-59,-39.38486,2.087409,0.572467,0.602093,-4.037711,46
393,1,-75,-39.34194,2.171149,0.194009,0.984844,-4.123935,2
394,6,-19,-39.32965,2.003193,1.116977,0.063105,-3.93646,17
395,0,-82,-39.27947,2.24084,0,1.1851,-4.165997,1
396,5,-38,-39.26513,2.028526,0.938498,0.248035,-3.950873,4
397,6,-20,-39.26332,2.003452,1.116977,0.069738,-3.930366,17
398,4,-50,-39.25862,2.056372,0.757012,0.430173,-3.985966,8
399,2,-68,-39.24099,2.125072,0.384816,0.804131,-4.070888,25
400,6,-21,-39.1937,2.003723,1.116977,0.0767,-3.923994,17
401,3,-60,-39.18339,2.088233,0.572467,0.62224,-4.02243,46
402,5,-39,-39.13532,2.029039,0.938498,0.261016,-3.939763,4
403,6,-22,-39.12079,2.004007,1.116977,0.083991,-3.917346,17
404,4,-51,-39.08818,2.057057,0.757012,0.447217,-3.972853,8
405,1,-76,-39.08462,2.172255,0.194009,1.010576,-4.104774,2
406,6,-23,-39.04459,2.004305,1.116977,0.091611,-3.910423,17
407,2,-69,-39.00847,2.126045,0.384816,0.827383,-4.053449,25
408,5,-40,-39.00225,2.029566,0.938498,0.274323,-3.928434,4
409,0,-83,-38.9973,2.242107,0,1.213316,-4.145127,1
410,3,-61,-38.97875,2.089071,0.572467,0.642704,-4.006936,46
411,6,-24,-38.9651,2.004615,1.116977,0.09956,-3.903229,17
412,4,-52,-38.91452,2.057756,0.757012,0.464583,-3.959523,8
413,6,-25,-38.88233,2.004939,1.116977,0.107837,-3.895766,17
414,5,-41,-38.86594,2.030107,0.938498,0.287954,-3.916904,4
415,1,-77,-38.8242,2.173377,0.194009,1.036618,-4.085412,63
416,6,-26,-38.79628,2.005276,1.116977,0.116442,-3.888035,17
417,2,-70,-38.77282,2.127033,0.384816,0.850949,-4.035804,25
418,3,-62,-38.77093,2.089923,0.572467,0.663486,-3.991228,46
419,4,-53,-38.73766,2.058469,0.757012,0.482269,-3.945977,8
420,5,-42,-38.72639,2.030661,0.938498,0.301909,-3.905206,4
421,0,-84,-38.71207,2.243393,0,1.24184,-4.124063,1
422,6,-27,-38.70695,2.005626,1.116977,0.125375,-3.880039,17
423,6,-28,-38.61435,2.005989,1.116977,0.134634,-3.87178,17
424,5,-43,-38.5836,2.031229,0.938498,0.316188,-3.893962,4
425,1,-78,-38.56069,2.174516,0.194009,1.062969,-4.06585,63
426,3,-63,-38.55995,2.090791,0.572467,0.684584,-3.975309,46
427,4,-54,-38.5576,2.059196,0.757012,0.500275,-3.932215,54
428,2,-71,-38.53404,2.128037,0.384816,0.874827,-4.017954,25
429,6,-29,-38.51849,2.006365,1.116977,0.144221,-3.86326,17
430,5,-44,-38.43759,2.03181,0.938498,0.330789,-3.882517,4
431,0,-85,-38.42378,2.244696,0,1.270668,-4.102807,1
432,6,-30,-38.41936,2.006754,1.116977,0.154133,-3.854483,17
433,4,-55,-38.37435,2.059938,0.757012,0.5186,-3.918237,54
434,3,-64,-38.34582,2.091674,0.572467,0.705997,-3.959179,46
435,6,-31,-38.31698,2.007157,1.116977,0.164372,-3.845449,17
436,1,-79,-38.29409,2.175671,0.194009,1.089628,-4.046091,63
437,2,-72,-38.29214,2.129056,0.384816,0.899016,-3.999899,25
438,5,-45,-38.28835,2.032405,0.938498,0.345713,-3.870873,4
439,6,-32,-38.21134,2.007573,1.116977,0.174936,-3.836163,17
440,7,-0,-38.20553,1.984581,1.292494,0,-3.820553,18
441,7,-1,-38.20224,1.984593,1.292494,0.000329,-3.820226,18
442,7,-2,-38.19567,1.984619,1.292494,0.000986,-3.819575,18
443,4,-56,-38.18791,2.060694,0.757012,0.537243,-3.904044,54
444,7,-3,-38.18581,1.984657,1.292494,0.001972,-3.818603,18
445,7,-4,-38.17266,1.984708,1.292494,0.003287,-3.817315,18
446,7,-5,-38.15623,1.984772,1.292494,0.00493,-3.815711,18
447,7,-6,-38.13651,1.984849,1.292494,0.006901,-3.813796,18
448,5,-46,-38.1359,2.033014,0.938498,0.360958,-3.859023,4
449,0,-86,-38.13246,2.246017,0,1.299801,-4.081361,1
450,3,-65,-38.12854,2.092571,0.572467,0.727725,-3.942841,46
451,7,-7,-38.11351,1.984939,1.292494,0.009201,-3.811572,18
452,6,-33,-38.10245,2.008002,1.116977,0.185825,-3.826625,17
453,7,-8,-38.08723,1.985041,1.292494,0.01183,-3.809041,18
454,7,-9,-38.05767,1.985156,1.292494,0.014786,-3.806206,18
455,2,-73,-38.04714,2.130091,0.384816,0.923517,-3.981642,25
456,7,-10,-38.02482,1.985284,1.292494,0.01807,-3.803069,18
457,1,-80,-38.02443,2.176843,0.194009,1.116595,-4.026136,63
458,4,-57,-37.99831,2.061464,0.757012,0.556204,-3.889637,54
459,6,-34,-37.99032,2.008445,1.116977,0.197038,-3.816841,17
460,7,-11,-37.9887,1.985425,1.292494,0.021683,-3.799634,18
461,5,-47,-37.98023,2.033637,0.938498,0.376525,-3.846963,4
462,7,-12,-37.9493,1.985578,1.292494,0.025623,-3.795902,18
463,3,-66,-37.90813,2.093484,0.572467,0.749766,-3.926294,46
464,7,-13,-37.90662,1.985745,1.292494,0.02989,-3.791876,18
465,6,-35,-37.87495,2.0089,1.116977,0.208575,-3.806812,17
466,7,-14,-37.86067,1.985924,1.292494,0.034485,-3.787559,18
467,0,-87,-37.8381,2.247356,0,1.329236,-4.059725,1
468,5,-48,-37.82137,2.034273,0.938498,0.392411,-3.834692,4
469,7,-15,-37.81145,1.986116,1.292494,0.039407,-3.782953,18
470,4,-58,-37.80553,2.062249,0.757012,0.575481,-3.875018,54
471,2,-74,-37.79904,2.131142,0.384816,0.948327,-3.963184,25
472,7,-16,-37.75896,1.986321,1.292494,0.044657,-3.77806,18
473,6,-36,-37.75634,2.009369,1.116977,0.220436,-3.796543,17
474,1,-81,-37.7517,2.178032,0.194009,1.143867,-4.005986,63
475,7,-17,-37.7032,1.986539,1.292494,0.050232,-3.772883,18
476,3,-67,-37.6846,2.094411,0.572467,0.772119,-3.909541,46
477,5,-49,-37.65931,2.034924,0.938498,0.408617,-3.822208,4
478,7,-18,-37.64418,1.98677,1.292494,0.056135,-3.767424,18
479,6,-37,-37.6345,2.009852,1.116977,0.23262,-3.786039,17
480,4,-59,-37.6096,2.063048,0.757012,0.595074,-3.860186,54
481,7,-19,-37.5819,1.987014,1.292494,0.062363,-3.761685,18
482,2,-75,-37.54785,2.132209,0.384816,0.973445,-3.944527,25
483,0,-88,-37.54073,2.248713,0,1.358973,-4.037902,1
484,7,-20,-37.51635,1.98727,1.292494,0.068918,-3.75567,18
485,6,-38,-37.50944,2.010348,1.116977,0.245126,-3.775304,17
486,5,-50,-37.49406,2.035588,0.938498,0.425142,-3.80951,4
487,1,-82,-37.47593,2.179237,0.194009,1.171444,-3.985644,63
488,3,-68,-37.45794,2.095354,0.572467,0.794785,-3.892583,46
489,7,-21,-37.44755,1.98754,1.292494,0.075798,-3.749379,18
490,4,-60,-37.41052,2.063862,0.757012,0.614982,-3.845144,54
491,6,-39,-37.38116,2.010857,1.116977,0.257954,-3.764346,17
492,7,-22,-37.3755,1.987823,1.292494,0.083003,-3.742817,18
493,5,-51,-37.32564,2.036267,0.938498,0.441985,-3.796599,4
494,7,-23,-37.30019,1.988118,1.292494,0.090533,-3.735984,18
495,2,-76,-37.2936,2.133291,0.384816,0.998871,-3.925671,25
496,6,-40,-37.24966,2.01138,1.116977,0.271103,-3.753175,17
497,0,-89,-37.24036,2.250088,0,1.38901,-4.015894,1
498,3,-69,-37.22818,2.096312,0.572467,0.817761,-3.87542,46
499,7,-24,-37.22164,1.988427,1.292494,0.098389,-3.728884,18
500,4,-61,-37.20831,2.06469,0.757012,0.635204,-3.829892,54
501,1,-83,-37.19713,2.180459,0.194009,1.199325,-3.96511,63
502,5,-52,-37.15403,2.036959,0.938498,0.459145,-3.783475,4
503,7,-25,-37.13985,1.988748,1.292494,0.106568,-3.721518,18
504,6,-41,-37.11496,2.011916,1.116977,0.284574,-3.741806,17
505,7,-26,-37.05481,1.989083,1.292494,0.115071,-3.713888,18
506,2,-77,-37.03628,2.13439,0.384816,1.024603,-3.906619,25
507,4,-62,-37.00295,2.065533,0.757012,0.655739,-3.81443,54
508,3,-70,-36.99533,2.097285,0.572467,0.841046,-3.858055,46
509,5,-53,-36.97927,2.037665,0.938498,0.476621,-3.770138,4
510,6,-42,-36.97706,2.012465,1.116977,0.298364,-3.730273,17
511,7,-27,-36.96654,1.98943,1.292494,0.123898,-3.705998,18
512,0,-90,-36.937,2.251482,0,1.419347,-3.993702,1
513,1,-84,-36.9153,2.181699,0.194009,1.227508,-3.944387,63
514,7,-28,-36.87504,1.989791,1.292494,0.133049,-3.697848,18
515,6,-43,-36.83596,2.013029,1.116977,0.312474,-3.719198,17
516,5,-54,-36.80134,2.038386,0.938498,0.494414,-3.756589,4
517,4,-63,-36.79448,2.06639,0.757012,0.676587,-3.798762,54
518,7,-29,-36.78031,1.990164,1.292494,0.142522,-3.689442,18
519,2,-78,-36.77591,2.135505,0.384816,1.05064,-3.887372,25
520,3,-71,-36.75939,2.098274,0.572467,0.86464,-3.840489,46
521,6,-44,-36.69167,2.013606,1.116977,0.326902,-3.707926,36
522,7,-30,-36.68236,1.990551,1.292494,0.152317,-3.680782,18
523,0,-91,-36.63065,2.252894,0,1.449981,-3.971328,1
524,1,-85,-36.63046,2.182955,0.194009,1.255991,-3.923475,63
525,5,-55,-36.62026,2.03912,0.938498,0.512522,-3.742828,4
526,4,-64,-36.58289,2.067263,0.757012,0.697745,-3.782887,54
527,7,-31,-36.58118,1.990951,1.292494,0.162435,-3.671869,18
528,6,-45,-36.54421,2.014196,1.116977,0.341649,-3.696459,36
529,3,-72,-36.52037,2.099278,0.572467,0.888542,-3.822723,46
530,2,-79,-36.5125,2.136636,0.384816,1.076981,-3.867931,25
531,8,-0,-36.47953,1.969966,1.465094,0,-3.647953,35
532,7,-32,-36.47679,1.991364,1.292494,0.172874,-3.662708,18
533,8,-1,-36.47628,1.969978,1.465094,0.000325,-3.64763,35
534,8,-2,-36.46978,1.970004,1.465094,0.000974,-3.646986,35
535,8,-3,-36.46004,1.970042,1.465094,0.001949,-3.646027,35
536,8,-4,-36.44705,1.970093,1.465094,0.003248,-3.644754,35
537,5,-56,-36.43604,2.039869,0.938498,0.530944,-3.728857,4
538,8,-5,-36.43081,1.970156,1.465094,0.004871,-3.64317,35
539,8,-6,-36.41133,1.970232,1.465094,0.00682,-3.641278,35
540,6,-46,-36.39356,2.0148,1.116977,0.356714,-3.684789,36
541,8,-7,-36.3886,1.970321,1.465094,0.009092,-3.639081,35
542,7,-33,-36.36919,1.991791,1.292494,0.183634,-3.653299,18
543,4,-65,-36.3682,2.06815,0.757012,0.719214,-3.766807,54
544,8,-8,-36.36263,1.970423,1.465094,0.01169,-3.636581,35
545,1,-86,-36.34262,2.184229,0.194009,1.284775,-3.902377,63
546,8,-9,-36.33342,1.970538,1.465094,0.014611,-3.633781,35
547,0,-92,-36.32135,2.254324,0,1.480911,-3.948774,1
548,8,-10,-36.30096,1.970665,1.465094,0.017857,-3.630683,35
549,3,-73,-36.27829,2.100297,0.572467,0.91275,-3.804758,46
550,8,-11,-36.26526,1.970805,1.465094,0.021426,-3.627291,35
551,7,-34,-36.25839,1.99223,1.292494,0.194714,-3.643648,18
552,5,-57,-36.24869,2.040632,0.938498,0.549679,-3.714676,4
553,2,-80,-36.24606,2.137783,0.384816,1.103625,-3.848299,25
554,6,-47,-36.23974,2.015418,1.116977,0.372095,-3.672914,36
555,8,-12,-36.22633,1.970957,1.465094,0.02532,-3.623605,35
556,8,-13,-36.18416,1.971123,1.465094,0.029537,-3.61963,35
557,4,-66,-36.15042,2.069052,0.757012,0.740993,-3.750523,54
558,7,-35,-36.14438,1.992683,1.292494,0.206115,-3.633756,18
559,8,-14,-36.13875,1.971301,1.465094,0.034077,-3.615367,35
560,8,-15,-36.09012,1.971492,1.465094,0.038941,-3.610819,35
561,6,-48,-36.08277,2.01605,1.116977,0.387793,-3.660831,36
562,5,-58,-36.05821,2.041409,0.938498,0.568727,-3.700286,4
563,1,-87,-36.0518,2.18552,0.194009,1.313858,-3.881095,63
564,8,-16,-36.03825,1.971696,1.465094,0.044128,-3.605988,35
565,3,-74,-36.03316,2.101332,0.572467,0.937263,-3.786597,46
566,7,-36,-36.02718,1.993148,1.292494,0.217835,-3.623628,18
567,0,-93,-36.00909,2.255773,0,1.512137,-3.926042,1
568,8,-17,-35.98315,1.971913,1.465094,0.049638,-3.600877,35
569,2,-81,-35.9766,2.138947,0.384816,1.130571,-3.828476,25
570,4,-67,-35.92955,2.069968,0.757012,0.76308,-3.734036,54
571,8,-18,-35.92483,1.972142,1.465094,0.05547,-3.595488,35
572,6,-49,-35.92263,2.016695,1.116977,0.403806,-3.64854,36
573,7,-37,-35.90679,1.993628,1.292494,0.229874,-3.613268,18
574,5,-59,-35.86462,2.042201,0.938498,0.588086,-3.685687,4
575,8,-19,-35.86328,1.972385,1.465094,0.061625,-3.589824,35
576,8,-20,-35.79851,1.97264,1.465094,0.068101,-3.583886,35
577,3,-75,-35.78498,2.102383,0.572467,0.962081,-3.76824,46
578,7,-38,-35.78321,1.99412,1.292494,0.242232,-3.602682,18
579,6,-50,-35.75935,2.017354,1.116977,0.420135,-3.636039,36
580,1,-88,-35.758,2.186828,0.194009,1.343237,-3.859629,63
581,8,-21,-35.73053,1.972908,1.465094,0.0749,-3.577677,35
582,4,-68,-35.7056,2.0709,0.757012,0.785475,-3.717349,54
583,2,-82,-35.70413,2.140127,0.384816,1.157817,-3.808464,25
584,0,-94,-35.6939,2.257241,0,1.543656,-3.903133,1
585,5,-60,-35.66791,2.043007,0.938498,0.607757,-3.670882,4
586,8,-22,-35.65933,1.973189,1.465094,0.08202,-3.5712,35
587,7,-39,-35.65645,1.994626,1.292494,0.254907,-3.591876,18
588,6,-51,-35.59293,2.018027,1.116977,0.436777,-3.623328,36
589,8,-23,-35.58492,1.973482,1.465094,0.089461,-3.564457,35
590,3,-76,-35.53377,2.103449,0.572467,0.987202,-3.749689,46
591,7,-40,-35.52652,1.995145,1.292494,0.2679,-3.580861,18
592,8,-24,-35.5073,1.973789,1.465094,0.097223,-3.557449,35
593,4,-69,-35.47859,2.071847,0.757012,0.808176,-3.700461,41
594,5,-61,-35.4681,2.043827,0.938498,0.627738,-3.655871,4
595,1,-89,-35.46124,2.188153,0.194009,1.372913,-3.837983,63
596,2,-83,-35.42868,2.141323,0.384816,1.185363,-3.788265,25
597,8,-25,-35.42648,1.974109,1.465094,0.105305,-3.550181,35
598,6,-52,-35.42337,2.018714,1.116977,0.453733,-3.610409,36
599,7,-41,-35.39343,1.995678,1.292494,0.28121,-3.569652,18
600,0,-95,-35.37578,2.258728,0,1.575468,-3.880049,52
601,8,-26,-35.34245,1.974441,1.465094,0.113707,-3.542652,35
602,3,-77,-35.27954,2.104532,0.572467,1.012625,-3.730945,60
603,5,-62,-35.2652,2.044662,0.938498,0.648028,-3.640655,4
604,7,-42,-35.25716,1.996224,1.292494,0.294836,-3.558283,23
605,8,-27,-35.25523,1.974787,1.465094,0.122429,-3.534867,35
606,6,-53,-35.25069,2.019415,1.116977,0.471001,-3.59728,36
607,4,-70,-35.24852,2.072809,0.757012,0.831183,-3.683374,41
608,8,-28,-35.16482,1.975145,1.465094,0.131471,-3.526826,35
609,1,-90,-35.16154,2.189497,0.194009,1.402884,-3.816156,63
610,2,-84,-35.15024,2.142536,0.384816,1.213207,-3.76788,25
611,7,-43,-35.11775,1.996783,1.292494,0.308778,-3.547377,23
612,6,-54,-35.07488,2.020129,1.116977,0.488581,-3.583943,36
613,8,-29,-35.07122,1.975517,1.465094,0.140831,-3.518533,15
614,5,-63,-35.05922,2.045512,0.938498,0.668626,-3.625236,4
615,0,-96,-35.05476,2.260234,0,1.607571,-3.856792,52
616,3,-78,-35.02229,2.10563,0.572467,1.03835,-3.712011,60
617,4,-71,-35.01541,2.073786,0.757012,0.854494,-3.666091,41
618,7,-44,-34.97518,1.997356,1.292494,0.323035,-3.536276,23
619,8,-30,-34.97443,1.975901,1.465094,0.15051,-3.509989,15
620,6,-55,-34.89597,2.020858,1.116977,0.506473,-3.570399,36
621,8,-31,-34.87446,1.976299,1.465094,0.160507,-3.501197,15
622,2,-85,-34.86883,2.143766,0.384816,1.241347,-3.747312,25
623,1,-91,-34.85889,2.190858,0.194009,1.433148,-3.794152,63
624,5,-64,-34.85017,2.046376,0.938498,0.689531,-3.609614,4
625,7,-45,-34.82947,1.997943,1.292494,0.337606,-3.524985,23
626,9,-0,-34.7823,1.956621,1.634816,0,-3.47823,10
627,4,-72,-34.77926,2.074778,0.757012,0.878109,-3.648612,41
628,9,-1,-34.77909,1.956633,1.634816,0.000321,-3.477911,10
629,9,-2,-34.77267,1.956659,1.634816,0.000963,-3.477275,10
630,8,-32,-34.77131,1.97671,1.465094,0.170821,-3.49216,15
631,9,-3,-34.76305,1.956697,1.634816,0.001925,-3.476327,10
632,3,-79,-34.76205,2.106743,0.572467,1.064374,-3.692887,60
633,9,-4,-34.75021,1.956747,1.634816,0.003209,-3.47507,10
634,9,-5,-34.73417,1.956811,1.634816,0.004814,-3.473505,10
635,0,-97,-34.73083,2.261759,0,1.639963,-3.833365,52
636,9,-6,-34.71492,1.956886,1.634816,0.006738,-3.471636,10
637,6,-56,-34.71395,2.021601,1.116977,0.524675,-3.556648,36
638,9,-7,-34.69246,1.956975,1.634816,0.008984,-3.469466,10
639,7,-46,-34.68062,1.998543,1.292494,0.35249,-3.513496,23
640,9,-8,-34.6668,1.957076,1.634816,0.01155,-3.466997,10
641,8,-33,-34.665,1.977133,1.465094,0.181453,-3.48288,15
642,5,-65,-34.63805,2.047254,0.938498,0.710743,-3.593792,4
643,9,-9,-34.63793,1.95719,1.634816,0.014437,-3.464232,10
644,9,-10,-34.60586,1.957317,1.634816,0.017644,-3.461173,10
645,2,-86,-34.58447,2.145013,0.384816,1.269784,-3.726562,25
646,9,-11,-34.57059,1.957456,1.634816,0.021171,-3.457823,10
647,8,-34,-34.55551,1.97757,1.465094,0.192401,-3.47336,15
648,1,-92,-34.55333,2.192236,0.194009,1.463704,-3.771973,107
649,4,-73,-34.54009,2.075785,0.757012,0.902026,-3.630938,41
650,9,-12,-34.53212,1.957608,1.634816,0.025018,-3.454184,10
651,6,-57,-34.52884,2.022358,1.116977,0.543186,-3.542691,36
652,7,-47,-34.52864,1.999156,1.292494,0.367688,-3.501804,23
653,3,-80,-34.49882,2.107873,0.572467,1.090697,-3.673575,60
654,9,-13,-34.49045,1.957772,1.634816,0.029185,-3.450259,10
655,9,-14,-34.44559,1.95795,1.634816,0.033671,-3.446051,10
656,8,-35,-34.44287,1.97802,1.465094,0.203666,-3.463604,15
657,5,-66,-34.42288,2.048147,0.938498,0.73226,-3.577769,4
658,0,-98,-34.40403,2.263303,0,1.672644,-3.809767,52
659,9,-15,-34.39753,1.95814,1.634816,0.038477,-3.441561,10
660,7,-48,-34.37354,1.999784,1.292494,0.383198,-3.489909,23
661,9,-16,-34.34628,1.958343,1.634816,0.043602,-3.436792,10
662,6,-58,-34.34064,2.023129,1.116977,0.562006,-3.528529,36
663,8,-36,-34.32707,1.978484,1.465094,0.215246,-3.453616,15
664,4,-74,-34.2979,2.076808,0.757012,0.926245,-3.613071,41
665,2,-87,-34.29716,2.146276,0.384816,1.298515,-3.705631,25
666,9,-17,-34.29184,1.958558,1.634816,0.049046,-3.431747,10
667,1,-93,-34.24486,2.193633,0.194009,1.494552,-3.749618,107
668,9,-18,-34.23422,1.958787,1.634816,0.054809,-3.426427,10
669,3,-81,-34.23261,2.109019,0.572467,1.117318,-3.654077,60
670,7,-49,-34.21533,2.000425,1.292494,0.39902,-3.477809,23
671,8,-37,-34.20811,1.97896,1.465094,0.227141,-3.4434,15
672,5,-67,-34.20466,2.049056,0.938498,0.754082,-3.561547,5
673,9,-19,-34.1734,1.959028,1.634816,0.06089,-3.420836,10
674,6,-59,-34.14937,2.023914,1.116977,0.581133,-3.514162,36
675,9,-20,-34.10941,1.959282,1.634816,0.067289,-3.414975,10
676,8,-38,-34.08601,1.97945,1.465094,0.239351,-3.432962,15
677,0,-99,-34.07435,2.264867,0,1.705611,-3.786003,52
678,7,-50,-34.054,2.001079,1.292494,0.415153,-3.465503,23
679,4,-75,-34.05271,2.077847,0.757012,0.950764,-3.595013,41
680,9,-21,-34.04224,1.959548,1.634816,0.074006,-3.408848,10
681,2,-88,-34.00692,2.147557,0.384816,1.327539,-3.684521,25
682,5,-68,-33.9834,2.049978,0.938498,0.776208,-3.545129,5
683,9,-22,-33.97189,1.959828,1.634816,0.081041,-3.402456,10
684,3,-82,-33.96344,2.110181,0.572467,1.144235,-3.634394,60
685,8,-39,-33.96077,1.979952,1.465094,0.251875,-3.422308,15
686,6,-60,-33.95502,2.024714,1.116977,0.600568,-3.499593,36
687,1,-94,-33.93349,2.195048,0.194009,1.525688,-3.727092,107
688,9,-23,-33.89837,1.96012,1.634816,0.088393,-3.395802,10
689,7,-51,-33.88957,2.001748,1.292494,0.431596,-3.452992,23
690,8,-40,-33.8324,1.980469,1.465094,0.264713,-3.411449,15
691,9,-24,-33.82168,1.960425,1.634816,0.096062,-3.388887,10
692,4,-76,-33.80453,2.0789,0.757012,0.975582,-3.576765,41
693,5,-69,-33.75912,2.050916,0.938498,0.798636,-3.528514,5
694,6,-61,-33.75761,2.025528,1.116977,0.620309,-3.484822,36
695,0,-100,-33.74183,2.26645,0,1.738864,-3.762074,52
696,9,-25,-33.74183,1.960743,1.634816,0.104048,-3.381715,10
697,7,-52,-33.72204,2.00243,1.292494,0.448348,-3.440276,23
698,2,-89,-33.71376,2.148854,0.384816,1.356855,-3.663234,13
699,8,-41,-33.70089,1.980998,1.465094,0.277863,-3.400399,15
700,3,-83,-33.69131,2.111359,0.572467,1.171448,-3.614528,60
701,9,-26,-33.65881,1.961074,1.634816,0.112349,-3.374288,10
702,1,-95,-33.61925,2.19648,0.194009,1.557113,-3.704395,107
703,9,-27,-33.57263,1.961418,1.634816,0.120967,-3.366607,10
704,8,-42,-33.56627,1.981541,1.465094,0.291326,-3.389193,15
705,6,-62,-33.55715,2.026356,1.116977,0.640355,-3.46985,36
706,4,-77,-33.55337,2.07997,0.757012,1.000698,-3.558328,41
707,7,-53,-33.55143,2.003126,1.292494,0.465409,-3.427355,23
708,5,-70,-33.53183,2.051869,0.938498,0.821365,-3.511705,5
709,9,-28,-33.4833,1.961774,1.634816,0.1299,-3.358674,10
710,8,-43,-33.42852,1.982097,1.465094,0.305101,-3.378454,15
711,2,-90,-33.41769,2.150169,0.384816,1.386461,-3.641772,13
712,3,-84,-33.41625,2.112554,0.572467,1.198954,-3.594481,60
713,0,-101,-33.40646,2.268053,0,1.7724,-3.737981,52
714,9,-29,-33.39082,1.962144,1.634816,0.139148,-3.350493,10
715,7,-54,-33.37774,2.003836,1.292494,0.482779,-3.414229,23
716,6,-63,-33.35365,2.027199,1.116977,0.660705,-3.454679,36
717,1,-96,-33.30213,2.197932,0.194009,1.588825,-3.68153,107
718,5,-71,-33.30153,2.052837,0.938498,0.844395,-3.494703,5
719,4,-78,-33.29923,2.081055,0.757012,1.026112,-3.539705,41
720,9,-30,-33.29519,1.962527,1.634816,0.148711,-3.342066,10
721,8,-44,-33.28767,1.982667,1.465094,0.319186,-3.367525,15
722,7,-55,-33.20098,2.00456,1.292494,0.500455,-3.4009,23
723,9,-31,-33.19642,1.962922,1.634816,0.158588,-3.333394,10
724,6,-64,-33.14711,2.028056,1.116977,0.681358,-3.439309,36
725,8,-45,-33.14371,1.98325,1.465094,0.333582,-3.356409,15
726,3,-85,-33.13825,2.113765,0.572467,1.226754,-3.574254,60
727,2,-91,-33.11873,2.151501,0.384816,1.416357,-3.620136,13
728,10,-0,-33.11351,1.944342,1.801695,0,-3.311351,10
729,10,-1,-33.11034,1.944355,1.801695,0.000317,-3.311036,10
730,10,-2,-33.104,1.94438,1.801695,0.000951,-3.310408,10
731,9,-32,-33.09452,1.963331,1.634816,0.168778,-3.32448,10
732,10,-3,-33.09449,1.944418,1.801695,0.001902,-3.309471,10
733,10,-4,-33.0818,1.944468,1.801695,0.003171,-3.308229,10
734,0,-102,-33.06827,2.269676,0,1.806219,-3.713727,52
735,5,-72,-33.06823,2.053819,0.938498,0.867725,-3.477508,5
736,10,-5,-33.06595,1.944531,1.801695,0.004756,-3.306684,10
737,10,-6,-33.04693,1.944606,1.801695,0.006658,-3.304838,10
738,4,-79,-33.04214,2.082155,0.757012,1.051821,-3.520896,41
739,10,-7,-33.02475,1.944695,1.801695,0.008876,-3.302695,10
740,7,-56,-33.02115,2.005298,1.292494,0.518438,-3.387368,23
741,10,-8,-32.99939,1.944795,1.801695,0.011412,-3.300257,9
742,8,-46,-32.99665,1.983846,1.465094,0.348288,-3.345098,15
743,9,-33,-32.98948,1.963752,1.634816,0.179282,-3.315328,10
744,1,-97,-32.98216,2.199401,0.194009,1.620821,-3.658498,107
745,10,-9,-32.97087,1.944909,1.801695,0.014264,-3.297526,9
746,10,-10,-32.93919,1.945035,1.801695,0.017432,-3.294506,9
747,6,-65,-32.93755,2.028927,1.116977,0.702314,-3.423742,36
748,10,-11,-32.90434,1.945174,1.801695,0.020917,-3.291198,9
749,9,-34,-32.88131,1.964187,1.634816,0.190099,-3.30594,10
750,10,-12,-32.86634,1.945325,1.801695,0.024717,-3.287606,9
751,3,-86,-32.85734,2.114993,0.572467,1.254845,-3.553849,60
752,8,-47,-32.8465,1.984456,1.465094,0.363303,-3.33359,15
753,7,-57,-32.83827,2.006049,1.292494,0.536726,-3.373634,23
754,5,-73,-32.83195,2.054817,0.938498,0.891353,-3.460124,5
755,10,-13,-32.82517,1.945489,1.801695,0.028834,-3.283731,9
756,2,-92,-32.81689,2.15285,0.384816,1.446541,-3.598328,13
757,4,-80,-32.7821,2.083272,0.757012,1.077825,-3.501903,41
758,10,-14,-32.78084,1.945665,1.801695,0.033267,-3.279576,9
759,9,-35,-32.77002,1.964635,1.634816,0.201228,-3.29632,10
760,10,-15,-32.73336,1.945855,1.801695,0.038015,-3.275144,9
761,0,-103,-32.72727,2.271318,0,1.840319,-3.689312,52
762,6,-66,-32.72498,2.029813,1.116977,0.723572,-3.407979,36
763,8,-48,-32.69326,1.98508,1.465094,0.378626,-3.321881,15
764,10,-16,-32.68273,1.946056,1.801695,0.043078,-3.270437,9
