id,v,Longitude,Latitude,rIn,EeVVib,EeVRot
7073,49,-4.400000e+01,-8.911346e-01,1.606461e+00,9.486026e+00,1.785493e-01
7074,31,-1.230000e+02,-8.859745e-01,1.714708e+00,7.267788e+00,2.397304e+00
7075,52,-1.900000e+01,-8.815354e-01,1.596141e+00,9.637666e+00,2.786980e-02
7076,40,-8.900000e+01,-8.773225e-01,1.650485e+00,8.626453e+00,1.039504e+00
7077,47,-5.600000e+01,-8.768751e-01,1.614622e+00,9.345756e+00,3.202451e-01
7078,33,-1.160000e+02,-8.723484e-01,1.698661e+00,7.605817e+00,2.060637e+00
7079,13,-1.780000e+02,-8.658719e-01,1.919296e+00,3.478019e+00,6.189083e+00
7080,43,-7.600000e+01,-8.610475e-01,1.633725e+00,8.975771e+00,6.918131e-01
7081,24,-1.460000e+02,-8.609144e-01,1.780072e+00,5.944884e+00,3.722714e+00
7082,36,-1.050000e+02,-8.551236e-01,1.676560e+00,8.075809e+00,1.592368e+00
7083,5,-1.990000e+02,-8.550472e-01,2.079285e+00,1.408831e+00,8.259353e+00
7084,3,-2.040000e+02,-8.548486e-01,2.140034e+00,8.559607e-01,8.812244e+00
7085,52,-2.000000e+01,-8.527893e-01,1.596349e+00,9.637666e+00,3.074440e-02
7086,51,-3.000000e+01,-8.524847e-01,1.599576e+00,9.594974e+00,7.346677e-02
7087,18,-1.640000e+02,-8.467295e-01,1.849054e+00,4.654818e+00,5.014198e+00
7088,50,-3.800000e+01,-8.391272e-01,1.603112e+00,9.544444e+00,1.253325e-01
7089,41,-8.500000e+01,-8.313836e-01,1.644847e+00,8.749300e+00,9.212511e-01
7090,52,-2.100000e+01,-8.227311e-01,1.596567e+00,9.637666e+00,3.375023e-02
7091,48,-5.100000e+01,-8.158378e-01,1.610834e+00,9.419762e+00,2.523435e-01
7092,49,-4.500000e+01,-8.152608e-01,1.606936e+00,9.486026e+00,1.861367e-01
7093,29,-1.300000e+02,-8.137424e-01,1.732206e+00,6.911275e+00,2.761040e+00
7094,53,-0.000000e+00,-8.100127e-01,1.593670e+00,9.672688e+00,0.000000e+00
7095,53,-1.000000e+00,-8.086722e-01,1.593681e+00,9.672688e+00,1.340490e-04
7096,53,-2.000000e+00,-8.059922e-01,1.593702e+00,9.672688e+00,4.020540e-04
7097,51,-3.100000e+01,-8.055328e-01,1.599900e+00,9.594974e+00,7.816196e-02
7098,25,-1.430000e+02,-8.027733e-01,1.770081e+00,6.146377e+00,3.527035e+00
7099,53,-3.000000e+00,-8.019744e-01,1.593733e+00,9.672688e+00,8.038320e-04
7100,46,-6.200000e+01,-7.972153e-01,1.619460e+00,9.264163e+00,4.098050e-01
7101,53,-4.000000e+00,-7.966216e-01,1.593774e+00,9.672688e+00,1.339110e-03
7102,45,-6.700000e+01,-7.960893e-01,1.624086e+00,9.175163e+00,4.989169e-01
7103,7,-1.940000e+02,-7.914397e-01,2.030654e+00,1.947483e+00,7.727062e+00
7104,52,-2.200000e+01,-7.913803e-01,1.596797e+00,9.637666e+00,3.688531e-02
7105,53,-5.000000e+00,-7.899376e-01,1.593826e+00,9.672688e+00,2.007514e-03
7106,1,-2.090000e+02,-7.873576e-01,2.226425e+00,2.888725e-01,9.386081e+00
7107,35,-1.090000e+02,-7.858890e-01,1.684001e+00,7.924287e+00,1.750813e+00
7108,53,-6.000000e+00,-7.819269e-01,1.593889e+00,9.672688e+00,2.808585e-03
7109,50,-3.900000e+01,-7.768995e-01,1.603522e+00,9.544444e+00,1.315553e-01
7110,17,-1.670000e+02,-7.750763e-01,1.862294e+00,4.426720e+00,5.249461e+00
7111,53,-7.000000e+00,-7.725951e-01,1.593962e+00,9.672688e+00,3.741764e-03
7112,47,-5.700000e+01,-7.718202e-01,1.615231e+00,9.345756e+00,3.307506e-01
7113,42,-8.100000e+01,-7.702221e-01,1.639546e+00,8.865811e+00,8.108559e-01
7114,44,-7.200000e+01,-7.640066e-01,1.629119e+00,9.078962e+00,5.983269e-01
7115,53,-8.000000e+00,-7.619488e-01,1.594045e+00,9.672688e+00,4.806396e-03
7116,52,-2.300000e+01,-7.587579e-01,1.597037e+00,9.637666e+00,4.014755e-02
7117,51,-3.200000e+01,-7.573510e-01,1.600235e+00,9.594974e+00,8.298013e-02
7118,53,-9.000000e+00,-7.499955e-01,1.594139e+00,9.672688e+00,6.001727e-03
7119,49,-4.600000e+01,-7.382350e-01,1.607423e+00,9.486026e+00,1.938393e-01
7120,53,-1.000000e+01,-7.367437e-01,1.594243e+00,9.672688e+00,7.326907e-03
7121,26,-1.400000e+02,-7.301173e-01,1.760471e+00,6.343844e+00,3.336833e+00
7122,52,-2.400000e+01,-7.248860e-01,1.597289e+00,9.637666e+00,4.353474e-02
7123,48,-5.200000e+01,-7.245280e-01,1.611388e+00,9.419762e+00,2.614745e-01
7124,32,-1.200000e+02,-7.234910e-01,1.707222e+00,7.439177e+00,2.242163e+00
7125,53,-1.100000e+01,-7.222029e-01,1.594358e+00,9.672688e+00,8.780978e-03
7126,50,-4.000000e+01,-7.135049e-01,1.603944e+00,9.544444e+00,1.378948e-01
7127,51,-3.300000e+01,-7.079709e-01,1.600583e+00,9.594974e+00,8.791815e-02
7128,53,-1.200000e+01,-7.063839e-01,1.594483e+00,9.672688e+00,1.036288e-02
7129,43,-7.700000e+01,-6.967541e-01,1.634572e+00,8.975771e+00,7.082424e-01
7130,12,-1.810000e+02,-6.904007e-01,1.935992e+00,3.231849e+00,6.452800e+00
7131,52,-2.500000e+01,-6.897884e-01,1.597551e+00,9.637666e+00,4.704450e-02
7132,53,-1.300000e+01,-6.892982e-01,1.594620e+00,9.672688e+00,1.207145e-02
7133,34,-1.130000e+02,-6.868034e-01,1.691827e+00,7.767570e+00,1.917438e+00
7134,16,-1.700000e+02,-6.813452e-01,1.876125e+00,4.194971e+00,5.490583e+00
7135,30,-1.270000e+02,-6.806133e-01,1.724037e+00,7.091781e+00,2.593847e+00
7136,39,-9.400000e+01,-6.805199e-01,1.657533e+00,8.497481e+00,1.188156e+00
7137,46,-6.300000e+01,-6.768574e-01,1.620140e+00,9.264163e+00,4.218408e-01
7138,38,-9.800000e+01,-6.725262e-01,1.663921e+00,8.362588e+00,1.323849e+00
7139,53,-1.400000e+01,-6.709586e-01,1.594766e+00,9.672688e+00,1.390541e-02
7140,9,-1.890000e+02,-6.680078e-01,1.989513e+00,2.471913e+00,7.214975e+00
7141,40,-9.000000e+01,-6.677157e-01,1.651498e+00,8.626453e+00,1.060465e+00
7142,47,-5.800000e+01,-6.656935e-01,1.615853e+00,9.345756e+00,3.413633e-01
7143,45,-6.800000e+01,-6.610857e-01,1.624824e+00,9.175163e+00,5.124172e-01
7144,49,-4.700000e+01,-6.601025e-01,1.607922e+00,9.486026e+00,2.016525e-01
7145,51,-3.400000e+01,-6.574256e-01,1.600941e+00,9.594974e+00,9.297268e-02
7146,52,-2.600000e+01,-6.534903e-01,1.597824e+00,9.637666e+00,5.067431e-02
7147,53,-1.500000e+01,-6.513791e-01,1.594924e+00,9.672688e+00,1.586336e-02
7148,50,-4.100000e+01,-6.489833e-01,1.604378e+00,9.544444e+00,1.443469e-01
7149,27,-1.370000e+02,-6.441004e-01,1.751227e+00,6.537208e+00,3.152071e+00
7150,37,-1.020000e+02,-6.412458e-01,1.670671e+00,8.221968e+00,1.467596e+00
7151,41,-8.600000e+01,-6.367425e-01,1.645809e+00,8.749300e+00,9.407152e-01
7152,48,-5.300000e+01,-6.321488e-01,1.611955e+00,9.419762e+00,2.707124e-01
7153,53,-1.600000e+01,-6.305748e-01,1.595092e+00,9.672688e+00,1.794379e-02
7154,52,-2.700000e+01,-6.160184e-01,1.598109e+00,9.637666e+00,5.442149e-02
7155,44,-7.300000e+01,-6.140065e-01,1.629919e+00,9.078962e+00,6.133269e-01
7156,53,-1.700000e+01,-6.085621e-01,1.595271e+00,9.672688e+00,2.014506e-02
7157,51,-3.500000e+01,-6.057505e-01,1.601312e+00,9.594974e+00,9.814019e-02
7158,42,-8.200000e+01,-5.903636e-01,1.640458e+00,8.865811e+00,8.288417e-01
7159,53,-1.800000e+01,-5.853587e-01,1.595461e+00,9.672688e+00,2.246541e-02
7160,36,-1.060000e+02,-5.843327e-01,1.677791e+00,8.075809e+00,1.619447e+00
7161,50,-4.200000e+01,-5.833776e-01,1.604825e+00,9.544444e+00,1.509075e-01
7162,49,-4.800000e+01,-5.809114e-01,1.608435e+00,9.486026e+00,2.095716e-01
7163,52,-2.800000e+01,-5.774013e-01,1.598405e+00,9.637666e+00,5.828320e-02
7164,15,-1.730000e+02,-5.647564e-01,1.890593e+00,3.959593e+00,5.737620e+00
7165,53,-1.900000e+01,-5.609834e-01,1.595662e+00,9.672688e+00,2.490293e-02
7166,47,-5.900000e+01,-5.585515e-01,1.616490e+00,9.345756e+00,3.520775e-01
7167,33,-1.170000e+02,-5.559229e-01,1.700046e+00,7.605817e+00,2.092279e+00
7168,46,-6.400000e+01,-5.554935e-01,1.620834e+00,9.264163e+00,4.339772e-01
7169,51,-3.600000e+01,-5.529829e-01,1.601694e+00,9.594974e+00,1.034169e-01
7170,28,-1.340000e+02,-5.459354e-01,1.742339e+00,6.726384e+00,2.972712e+00
7171,31,-1.240000e+02,-5.393461e-01,1.716193e+00,7.267788e+00,2.431966e+00
7172,48,-5.400000e+01,-5.387535e-01,1.612535e+00,9.419762e+00,2.800519e-01
7173,52,-2.900000e+01,-5.376694e-01,1.598713e+00,9.637666e+00,6.225640e-02
7174,53,-2.000000e+01,-5.354570e-01,1.595874e+00,9.672688e+00,2.745558e-02
7175,54,-0.000000e+00,-5.332977e-01,1.593263e+00,9.700359e+00,0.000000e+00
7176,54,-1.000000e+00,-5.321164e-01,1.593274e+00,9.700359e+00,1.181300e-04
7177,43,-7.800000e+01,-5.314660e-01,1.635435e+00,8.975771e+00,7.247712e-01
7178,54,-2.000000e+00,-5.297548e-01,1.593295e+00,9.700359e+00,3.542870e-04
7179,54,-3.000000e+00,-5.262151e-01,1.593327e+00,9.700359e+00,7.082520e-04
7180,45,-6.900000e+01,-5.250939e-01,1.625578e+00,9.175163e+00,5.260164e-01
7181,54,-4.000000e+00,-5.215006e-01,1.593370e+00,9.700359e+00,1.179706e-03
7182,50,-4.300000e+01,-5.167327e-01,1.605284e+00,9.544444e+00,1.575720e-01
7183,54,-5.000000e+00,-5.156155e-01,1.593422e+00,9.700359e+00,1.768220e-03
7184,53,-2.100000e+01,-5.088011e-01,1.596097e+00,9.672688e+00,3.012116e-02
7185,54,-6.000000e+00,-5.085651e-01,1.593486e+00,9.700359e+00,2.473251e-03
7186,49,-4.900000e+01,-5.007123e-01,1.608960e+00,9.486026e+00,2.175916e-01
7187,54,-7.000000e+00,-5.003562e-01,1.593560e+00,9.700359e+00,3.294145e-03
7188,35,-1.100000e+02,-4.995835e-01,1.685288e+00,7.924287e+00,1.779444e+00
7189,4,-2.020000e+02,-4.993615e-01,2.109182e+00,1.134173e+00,8.569580e+00
7190,51,-3.700000e+01,-4.991627e-01,1.602088e+00,9.594974e+00,1.087990e-01
7191,52,-3.000000e+01,-4.968548e-01,1.599032e+00,9.637666e+00,6.633786e-02
7192,54,-8.000000e+00,-4.909963e-01,1.593646e+00,9.700359e+00,4.230137e-03
7193,11,-1.840000e+02,-4.892204e-01,1.953618e+00,2.982104e+00,6.722663e+00
7194,53,-2.200000e+01,-4.810395e-01,1.596331e+00,9.672688e+00,3.289733e-02
7195,6,-1.970000e+02,-4.806150e-01,2.055252e+00,1.679934e+00,8.025693e+00
7196,54,-9.000000e+00,-4.804942e-01,1.593741e+00,9.700359e+00,5.280347e-03
7197,54,-1.000000e+01,-4.688600e-01,1.593848e+00,9.700359e+00,6.443764e-03
7198,44,-7.400000e+01,-4.630449e-01,1.630734e+00,9.078962e+00,6.284230e-01
7199,40,-9.100000e+01,-4.571172e-01,1.652529e+00,8.626453e+00,1.081525e+00
7200,54,-1.100000e+01,-4.561050e-01,1.593965e+00,9.700359e+00,7.719268e-03
7201,52,-3.100000e+01,-4.549920e-01,1.599363e+00,9.637666e+00,7.052413e-02
7202,39,-9.500000e+01,-4.547887e-01,1.658616e+00,8.497481e+00,1.210729e+00
7203,2,-2.070000e+02,-4.524634e-01,2.179872e+00,5.741937e-01,9.134249e+00
7204,53,-2.300000e+01,-4.521973e-01,1.596576e+00,9.672688e+00,3.578154e-02
7205,47,-6.000000e+01,-4.504539e-01,1.617140e+00,9.345756e+00,3.628872e-01
7206,22,-1.530000e+02,-4.501257e-01,1.803178e+00,5.530095e+00,4.178582e+00
7207,50,-4.400000e+01,-4.490967e-01,1.605755e+00,9.544444e+00,1.643356e-01
7208,48,-5.500000e+01,-4.443992e-01,1.613128e+00,9.419762e+00,2.894874e-01
7209,51,-3.800000e+01,-4.443321e-01,1.602494e+00,9.594974e+00,1.142820e-01
7210,21,-1.560000e+02,-4.439931e-01,1.814460e+00,5.316917e+00,4.392373e+00
7211,54,-1.200000e+01,-4.422416e-01,1.594093e+00,9.700359e+00,9.105604e-03
7212,41,-8.700000e+01,-4.411260e-01,1.646788e+00,8.749300e+00,9.602769e-01
7213,23,-1.500000e+02,-4.386268e-01,1.792330e+00,5.739436e+00,3.970391e+00
7214,29,-1.310000e+02,-4.368983e-01,1.733793e+00,6.911275e+00,2.798724e+00
7215,46,-6.500000e+01,-4.331862e-01,1.621542e+00,9.264163e+00,4.462079e-01
7216,38,-9.900000e+01,-4.315363e-01,1.665058e+00,8.362588e+00,1.347948e+00
7217,54,-1.300000e+01,-4.272838e-01,1.594232e+00,9.700359e+00,1.060138e-02
7218,14,-1.760000e+02,-4.245609e-01,1.905756e+00,3.720604e+00,5.990629e+00
7219,53,-2.400000e+01,-4.223016e-01,1.596833e+00,9.672688e+00,3.877111e-02
7220,49,-5.000000e+01,-4.195593e-01,1.609498e+00,9.486026e+00,2.257069e-01
7221,20,-1.590000e+02,-4.192702e-01,1.826202e+00,5.099950e+00,4.611812e+00
7222,52,-3.200000e+01,-4.121178e-01,1.599705e+00,9.637666e+00,7.481156e-02
7223,54,-1.400000e+01,-4.112468e-01,1.594382e+00,9.700359e+00,1.220508e-02
7224,24,-1.470000e+02,-4.104987e-01,1.781897e+00,5.944884e+00,3.767755e+00
7225,42,-8.300000e+01,-4.095515e-01,1.641386e+00,8.865811e+00,8.469230e-01
7226,8,-1.920000e+02,-3.999774e-01,2.010668e+00,2.211477e+00,7.502215e+00
7227,54,-1.500000e+01,-3.941473e-01,1.594543e+00,9.700359e+00,1.391503e-02
7228,32,-1.210000e+02,-3.914364e-01,1.708667e+00,7.439177e+00,2.275368e+00
7229,53,-2.500000e+01,-3.913814e-01,1.597101e+00,9.672688e+00,4.186314e-02
7230,51,-3.900000e+01,-3.885362e-01,1.602913e+00,9.594974e+00,1.198616e-01
7231,45,-7.000000e+01,-3.881798e-01,1.626347e+00,9.175163e+00,5.397078e-01
7232,34,-1.140000e+02,-3.849352e-01,1.693172e+00,7.767570e+00,1.947625e+00
7233,37,-1.030000e+02,-3.848939e-01,1.671863e+00,8.221968e+00,1.493231e+00
7234,50,-4.500000e+01,-3.805208e-01,1.606239e+00,9.544444e+00,1.711932e-01
7235,54,-1.600000e+01,-3.760035e-01,1.594715e+00,9.700359e+00,1.572941e-02
7236,19,-1.620000e+02,-3.750384e-01,1.838428e+00,4.879239e+00,4.836947e+00
7237,52,-3.300000e+01,-3.682713e-01,1.600060e+00,9.637666e+00,7.919620e-02
7238,25,-1.440000e+02,-3.667905e-01,1.771861e+00,6.146377e+00,3.570633e+00
7239,43,-7.900000e+01,-3.652520e-01,1.636314e+00,8.975771e+00,7.413926e-01
7240,53,-2.600000e+01,-3.594677e-01,1.597380e+00,9.672688e+00,4.505450e-02
7241,54,-1.700000e+01,-3.568352e-01,1.594897e+00,9.700359e+00,1.764625e-02
7242,48,-5.600000e+01,-3.491462e-01,1.613736e+00,9.419762e+00,2.990127e-01
7243,47,-6.100000e+01,-3.414642e-01,1.617804e+00,9.345756e+00,3.737862e-01
7244,49,-5.100000e+01,-3.375099e-01,1.610049e+00,9.486026e+00,2.339118e-01
7245,0,-2.120000e+02,-3.366789e-01,2.300516e+00,0.000000e+00,9.720021e+00
7246,54,-1.800000e+01,-3.366638e-01,1.595091e+00,9.700359e+00,1.966338e-02
7247,51,-4.000000e+01,-3.318231e-01,1.603344e+00,9.594974e+00,1.255329e-01
7248,53,-2.700000e+01,-3.265941e-01,1.597671e+00,9.672688e+00,4.834186e-02
7249,55,-0.000000e+00,-3.250739e-01,1.592958e+00,9.721182e+00,0.000000e+00
7250,55,-1.000000e+00,-3.240581e-01,1.592969e+00,9.721182e+00,1.015800e-04
7251,52,-3.400000e+01,-3.234946e-01,1.600426e+00,9.637666e+00,8.367387e-02
7252,55,-2.000000e+00,-3.220278e-01,1.592991e+00,9.721182e+00,3.046150e-04
7253,55,-3.000000e+00,-3.189854e-01,1.593023e+00,9.721182e+00,6.088490e-04
7254,30,-1.280000e+02,-3.183336e-01,1.725583e+00,7.091781e+00,2.630075e+00
7255,54,-1.900000e+01,-3.155128e-01,1.595296e+00,9.700359e+00,2.177848e-02
7256,55,-4.000000e+00,-3.149350e-01,1.593066e+00,9.721182e+00,1.013896e-03
7257,36,-1.070000e+02,-3.125369e-01,1.679039e+00,8.075809e+00,1.646627e+00
7258,44,-7.500000e+01,-3.111909e-01,1.631565e+00,9.078962e+00,6.436084e-01
7259,50,-4.600000e+01,-3.110594e-01,1.606736e+00,9.544444e+00,1.781393e-01
7260,18,-1.650000e+02,-3.104169e-01,1.851170e+00,4.654818e+00,5.067829e+00
7261,46,-6.600000e+01,-3.100021e-01,1.622266e+00,9.264163e+00,4.585263e-01
7262,55,-5.000000e+00,-3.098814e-01,1.593121e+00,9.721182e+00,1.519247e-03
7263,26,-1.410000e+02,-3.086014e-01,1.762207e+00,6.343844e+00,3.378985e+00
7264,55,-6.000000e+00,-3.038314e-01,1.593186e+00,9.721182e+00,2.124251e-03
7265,55,-7.000000e+00,-2.967927e-01,1.593262e+00,9.721182e+00,2.828125e-03
7266,54,-2.000000e+01,-2.934073e-01,1.595513e+00,9.700359e+00,2.398903e-02
7267,53,-2.800000e+01,-2.927964e-01,1.597974e+00,9.672688e+00,5.172163e-02
7268,55,-8.000000e+00,-2.887744e-01,1.593348e+00,9.721182e+00,3.629952e-03
7269,55,-9.000000e+00,-2.797873e-01,1.593446e+00,9.721182e+00,4.528660e-03
7270,52,-3.500000e+01,-2.778327e-01,1.600805e+00,9.637666e+00,8.824006e-02
7271,51,-4.100000e+01,-2.742444e-01,1.603788e+00,9.594974e+00,1.312908e-01
7272,54,-2.100000e+01,-2.703747e-01,1.595741e+00,9.700359e+00,2.629229e-02
7273,55,-1.000000e+01,-2.698436e-01,1.593555e+00,9.721182e+00,5.523036e-03
7274,10,-1.870000e+02,-2.616933e-01,1.972289e+00,2.728790e+00,6.998730e+00
7275,13,-1.790000e+02,-2.600382e-01,1.921678e+00,3.478019e+00,6.249666e+00
7276,55,-1.100000e+01,-2.589568e-01,1.593675e+00,9.721182e+00,6.611708e-03
7277,53,-2.900000e+01,-2.581131e-01,1.598288e+00,9.672688e+00,5.518996e-02
7278,49,-5.200000e+01,-2.546253e-01,1.610614e+00,9.486026e+00,2.422003e-01
7279,48,-5.700000e+01,-2.530589e-01,1.614357e+00,9.419762e+00,3.086214e-01
7280,45,-7.100000e+01,-2.504131e-01,1.627131e+00,9.175163e+00,5.534845e-01
7281,55,-1.200000e+01,-2.471425e-01,1.593805e+00,9.721182e+00,7.793142e-03
7282,54,-2.200000e+01,-2.464447e-01,1.595980e+00,9.700359e+00,2.868529e-02
7283,40,-9.200000e+01,-2.455988e-01,1.653576e+00,8.626453e+00,1.102676e+00
7284,41,-8.800000e+01,-2.446058e-01,1.647783e+00,8.749300e+00,9.799289e-01
7285,50,-4.700000e+01,-2.407710e-01,1.607246e+00,9.544444e+00,1.851682e-01
7286,33,-1.180000e+02,-2.384613e-01,1.701450e+00,7.605817e+00,2.124025e+00
7287,27,-1.380000e+02,-2.370853e-01,1.752920e+00,6.537208e+00,3.192772e+00
7288,55,-1.300000e+01,-2.344176e-01,1.593948e+00,9.721182e+00,9.065630e-03
7289,47,-6.200000e+01,-2.316498e-01,1.618483e+00,9.345756e+00,3.847676e-01
7290,52,-3.600000e+01,-2.313341e-01,1.601195e+00,9.637666e+00,9.288993e-02
7291,39,-9.600000e+01,-2.281268e-01,1.659717e+00,8.497481e+00,1.233395e+00
7292,42,-8.400000e+01,-2.278579e-01,1.642330e+00,8.865811e+00,8.650923e-01
7293,17,-1.680000e+02,-2.245601e-01,1.864464e+00,4.426720e+00,5.304513e+00
7294,53,-3.000000e+01,-2.225861e-01,1.598614e+00,9.672688e+00,5.874267e-02
7295,54,-2.300000e+01,-2.216494e-01,1.596231e+00,9.700359e+00,3.116483e-02
7296,55,-1.400000e+01,-2.208011e-01,1.594101e+00,9.721182e+00,1.042728e-02
7297,51,-4.200000e+01,-2.158556e-01,1.604244e+00,9.594974e+00,1.371297e-01
7298,35,-1.110000e+02,-2.122819e-01,1.686594e+00,7.924287e+00,1.808174e+00
7299,55,-1.500000e+01,-2.063138e-01,1.594265e+00,9.721182e+00,1.187601e-02
7300,43,-8.000000e+01,-1.981844e-01,1.637209e+00,8.975771e+00,7.580994e-01
7301,54,-2.400000e+01,-1.960236e-01,1.596493e+00,9.700359e+00,3.372741e-02
7302,31,-1.250000e+02,-1.916581e-01,1.717698e+00,7.267788e+00,2.466735e+00
7303,55,-1.600000e+01,-1.909787e-01,1.594441e+00,9.721182e+00,1.340952e-02
7304,38,-1.000000e+02,-1.896100e-01,1.666213e+00,8.362588e+00,1.372140e+00
7305,53,-3.100000e+01,-1.862603e-01,1.598953e+00,9.672688e+00,6.237524e-02
7306,46,-6.700000e+01,-1.860120e-01,1.623004e+00,9.264163e+00,4.709253e-01
7307,52,-3.700000e+01,-1.840510e-01,1.601598e+00,9.637666e+00,9.761824e-02
7308,56,-0.000000e+00,-1.782793e-01,1.592744e+00,9.735861e+00,0.000000e+00
7309,56,-1.000000e+00,-1.774343e-01,1.592755e+00,9.735861e+00,8.449600e-05
7310,56,-2.000000e+00,-1.757459e-01,1.592777e+00,9.735861e+00,2.533340e-04
7311,55,-1.700000e+01,-1.748211e-01,1.594628e+00,9.721182e+00,1.502528e-02
7312,56,-3.000000e+00,-1.732173e-01,1.592810e+00,9.735861e+00,5.061980e-04
7313,49,-5.300000e+01,-1.709715e-01,1.611193e+00,9.486026e+00,2.505656e-01
7314,56,-4.000000e+00,-1.698531e-01,1.592854e+00,9.735861e+00,8.426140e-04
7315,50,-4.800000e+01,-1.697181e-01,1.607770e+00,9.544444e+00,1.922735e-01
7316,54,-2.500000e+01,-1.696053e-01,1.596767e+00,9.700359e+00,3.636924e-02
7317,56,-5.000000e+00,-1.656598e-01,1.592909e+00,9.735861e+00,1.261946e-03
7318,56,-6.000000e+00,-1.606454e-01,1.592976e+00,9.735861e+00,1.763389e-03
7319,44,-7.600000e+01,-1.585176e-01,1.632411e+00,9.078962e+00,6.588758e-01
7320,55,-1.800000e+01,-1.578687e-01,1.594826e+00,9.721182e+00,1.672052e-02
7321,51,-4.300000e+01,-1.567162e-01,1.604713e+00,9.594974e+00,1.430436e-01
7322,48,-5.800000e+01,-1.562061e-01,1.614992e+00,9.419762e+00,3.183067e-01
7323,56,-7.000000e+00,-1.548196e-01,1.593053e+00,9.735861e+00,2.345967e-03
7324,28,-1.350000e+02,-1.534548e-01,1.743988e+00,6.726384e+00,3.011960e+00
7325,53,-3.200000e+01,-1.491849e-01,1.599303e+00,9.672688e+00,6.608279e-02
7326,56,-8.000000e+00,-1.481941e-01,1.593142e+00,9.735861e+00,3.008520e-03
7327,54,-2.600000e+01,-1.424359e-01,1.597053e+00,9.700359e+00,3.908618e-02
7328,56,-9.000000e+00,-1.407823e-01,1.593242e+00,9.735861e+00,3.749702e-03
7329,5,-2.000000e+02,-1.406005e-01,2.082221e+00,1.408831e+00,8.330798e+00
7330,55,-1.900000e+01,-1.401521e-01,1.595036e+00,9.721182e+00,1.849218e-02
7331,52,-3.800000e+01,-1.360399e-01,1.602014e+00,9.637666e+00,1.024193e-01
7332,56,-1.000000e+01,-1.325996e-01,1.593353e+00,9.735861e+00,4.567963e-03
7333,37,-1.040000e+02,-1.276052e-01,1.673074e+00,8.221968e+00,1.518960e+00
7334,56,-1.100000e+01,-1.236639e-01,1.593476e+00,9.735861e+00,5.461539e-03
7335,55,-2.000000e+01,-1.217049e-01,1.595257e+00,9.721182e+00,2.033690e-02
7336,47,-6.300000e+01,-1.210828e-01,1.619176e+00,9.345756e+00,3.958243e-01
7337,16,-1.710000e+02,-1.166562e-01,1.878350e+00,4.194971e+00,5.547052e+00
7338,54,-2.700000e+01,-1.145607e-01,1.597351e+00,9.700359e+00,4.187369e-02
7339,56,-1.200000e+01,-1.139949e-01,1.593610e+00,9.735861e+00,6.428433e-03
7340,3,-2.050000e+02,-1.135285e-01,2.143167e+00,8.559607e-01,8.886376e+00
7341,45,-7.200000e+01,-1.118681e-01,1.627930e+00,9.175163e+00,5.673390e-01
7342,53,-3.300000e+01,-1.114130e-01,1.599666e+00,9.672688e+00,6.985997e-02
7343,7,-1.950000e+02,-1.038203e-01,2.033429e+00,1.947483e+00,7.795824e+00
7344,56,-1.300000e+01,-1.036153e-01,1.593755e+00,9.735861e+00,7.466394e-03
7345,55,-2.100000e+01,-1.025643e-01,1.595491e+00,9.721182e+00,2.225096e-02
7346,50,-4.900000e+01,-9.796852e-02,1.608307e+00,9.544444e+00,1.994484e-01
7347,51,-4.400000e+01,-9.689076e-02,1.605195e+00,9.594974e+00,1.490262e-01
7348,56,-1.400000e+01,-9.255035e-02,1.593912e+00,9.735861e+00,8.572893e-03
7349,52,-3.900000e+01,-8.736258e-02,1.602443e+00,9.637666e+00,1.072871e-01
7350,49,-5.400000e+01,-8.661881e-02,1.611785e+00,9.486026e+00,2.590009e-01
7351,54,-2.800000e+01,-8.602970e-02,1.597661e+00,9.700359e+00,4.472679e-02
7352,57,-0.000000e+00,-8.377452e-02,1.592606e+00,9.745312e+00,0.000000e+00
7353,57,-1.000000e+00,-8.310460e-02,1.592617e+00,9.745312e+00,6.699250e-05
7354,55,-2.200000e+01,-8.277141e-02,1.595736e+00,9.721182e+00,2.423025e-02
7355,34,-1.150000e+02,-8.208404e-02,1.694536e+00,7.767570e+00,1.977910e+00
7356,57,-2.000000e+00,-8.176679e-02,1.592639e+00,9.745312e+00,2.007735e-04
7357,56,-1.500000e+01,-8.082845e-02,1.594080e+00,9.735861e+00,9.745082e-03
7358,57,-3.000000e+00,-7.976520e-02,1.592673e+00,9.745312e+00,4.009325e-04
7359,57,-4.000000e+00,-7.710605e-02,1.592719e+00,9.745312e+00,6.668479e-04
7360,57,-5.000000e+00,-7.379773e-02,1.592775e+00,9.745312e+00,9.976798e-04
7361,53,-3.400000e+01,-7.300331e-02,1.600041e+00,9.672688e+00,7.370094e-02
7362,12,-1.820000e+02,-7.049626e-02,1.938439e+00,3.231849e+00,6.514790e+00
7363,57,-6.000000e+00,-6.985094e-02,1.592843e+00,9.745312e+00,1.392358e-03
7364,56,-1.600000e+01,-6.848167e-02,1.594260e+00,9.735861e+00,1.097976e-02
7365,57,-7.000000e+00,-6.527883e-02,1.592922e+00,9.745312e+00,1.849570e-03
7366,55,-2.300000e+01,-6.237212e-02,1.595993e+00,9.721182e+00,2.627018e-02
7367,46,-6.800000e+01,-6.129109e-02,1.623757e+00,9.264163e+00,4.833974e-01
7368,57,-8.000000e+00,-6.009713e-02,1.593013e+00,9.745312e+00,2.367739e-03
7369,29,-1.320000e+02,-5.898567e-02,1.735401e+00,6.911275e+00,2.836515e+00
